season,team,f,massey,fbs_games,adj_wins,adj_win_pct,fbs_wins,fbs_win_pct
2016,Baylor,0.2022376251679479,0.03977422963320807,12,6.5,0.5416666666666666,6,0.5
2016,Boise State,0.3709964340901102,0.006239843492345115,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Boston College,-0.1581903234842466,-0.002157800448018202,12,5.5,0.4583333333333333,6,0.5
2016,Bowling Green,-0.29824370095557834,-0.03422800816954141,11,4.0,0.3636363636363636,3,0.2727272727272727
2016,Buffalo,-0.36351820431162973,-0.053549527536371176,11,2.0,0.1818181818181818,2,0.1818181818181818
2016,California,-0.2334502237359843,-0.006511697747180715,12,4.5,0.375,5,0.4166666666666667
2016,Central Michigan,-0.05805788900102879,-0.007714950677307354,12,4.0,0.3333333333333333,5,0.4166666666666667
2016,Charlotte,-0.1997984049401072,-0.03579510125252468,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,Cincinnati,-0.11135017875978073,-0.025250804642400173,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,Clemson,0.8262626176083607,0.09008047901319768,14,10.0,0.7142857142857143,13,0.9285714285714286
2016,Colorado,0.4868435235490347,0.055143297958197786,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Colorado State,0.0957458259127416,-0.00982979267871859,12,7.0,0.5833333333333334,6,0.5
2016,Duke,-0.26830389715187786,-0.002544352039046025,11,2.5,0.2272727272727272,3,0.2727272727272727
2016,East Carolina,-0.21084751700512971,-0.01892853893440659,11,2.0,0.1818181818181818,2,0.1818181818181818
2016,Eastern Michigan,-0.17064907221474354,-0.022757939629912204,12,4.5,0.375,6,0.5
2016,Florida,-0.09255261444659311,0.016324317075644922,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Florida Atlantic,-0.1462823974343482,-0.020400420141439203,11,3.5,0.3181818181818182,2,0.1818181818181818
2016,Florida International,-0.3883382128478609,-0.04310839969714018,12,4.0,0.3333333333333333,4,0.3333333333333333
2016,Florida State,0.311910581684628,0.05646400385791179,12,8.5,0.7083333333333334,9,0.75
2016,Fresno State,-0.6983529038709858,-0.07980116871677988,11,2.0,0.1818181818181818,0,0.0
2016,Georgia,0.10270005436791865,0.022440029741395452,12,6.5,0.5416666666666666,7,0.5833333333333334
2016,Georgia Southern,-0.3485762914171113,-0.05919378070179555,11,4.0,0.3636363636363636,4,0.3636363636363636
2016,Georgia State,-0.21974825894737882,-0.05373263852045578,11,2.5,0.2272727272727272,2,0.1818181818181818
2016,Georgia Tech,-0.20317779516891993,0.004680183675172595,12,7.0,0.5833333333333334,8,0.6666666666666666
2016,Hawai'i,-0.38645626328031213,-0.046743522900968455,13,5.5,0.4230769230769231,6,0.4615384615384615
2016,Houston,0.04596703388813349,-0.004251002011525575,12,8.0,0.6666666666666666,8,0.6666666666666666
2016,Idaho,-0.07926867724181484,-0.039915754139407573,12,6.5,0.5416666666666666,8,0.6666666666666666
2016,Illinois,-0.24847691784508222,-0.002871446220453369,11,2.0,0.1818181818181818,2,0.1818181818181818
2016,Indiana,0.08305806167355496,0.008891016555460297,13,5.5,0.4230769230769231,6,0.4615384615384615
2016,Iowa,0.37899967583497474,0.0404406054484341,12,7.5,0.625,8,0.6666666666666666
2016,Iowa State,-0.34637091016052834,0.0026927864799192857,11,4.0,0.3636363636363636,3,0.2727272727272727
2016,Kansas,-0.4231435623722245,-0.005157246247730374,11,1.5,0.1363636363636363,1,0.0909090909090909
2016,Kansas State,0.314805241234566,0.055748483579550055,12,7.0,0.5833333333333334,8,0.6666666666666666
2016,Kent State,-0.05974233365815,-0.0072130327771098195,10,3.0,0.3,2,0.2
2016,Kentucky,-0.06789215400265776,0.007630699790567655,12,4.5,0.375,6,0.5
2016,LSU,0.5075930990998355,0.07789765054202176,11,8.0,0.7272727272727273,7,0.6363636363636364
2016,Louisiana,-0.4035321020376779,-0.07064539205557088,12,5.0,0.4166666666666667,5,0.4166666666666667
2016,Louisiana Tech,0.3254869616419109,0.018543937656141686,13,8.0,0.6153846153846154,8,0.6153846153846154
2016,Louisville,0.3579546854989477,0.039615037721470014,13,9.5,0.7307692307692307,9,0.6923076923076923
2016,Marshall,-0.4142748339538808,-0.043707532968222246,11,2.0,0.1818181818181818,2,0.1818181818181818
2016,Maryland,-0.2027504256008434,-0.01359972001770527,12,5.5,0.4583333333333333,5,0.4166666666666667
2016,Massachusetts,-0.3302039024447411,-0.039798304361088103,11,2.0,0.1818181818181818,1,0.0909090909090909
2016,Memphis,-0.012552945491238341,-0.005406956176153441,12,6.5,0.5416666666666666,7,0.5833333333333334
2016,Miami,0.26734578345758714,0.04656736074906897,12,9.5,0.7916666666666666,8,0.6666666666666666
2016,Miami (OH),-0.1946869945782705,-0.02790796454150239,12,6.5,0.5416666666666666,6,0.5
2016,Michigan,0.6923861558401727,0.0660274252166286,13,11.0,0.8461538461538461,10,0.7692307692307693
2016,Michigan State,-0.2653937947071439,-0.006605524141119861,11,3.0,0.2727272727272727,2,0.1818181818181818
2016,Middle Tennessee,0.3211704266111407,0.008159311880177579,12,5.5,0.4583333333333333,7,0.5833333333333334
2016,Minnesota,0.013308276997567118,0.00588001515695646,12,7.5,0.625,8,0.6666666666666666
2016,Mississippi State,-0.14924407770962558,0.005792418345882014,12,6.0,0.5,5,0.4166666666666667
2016,Missouri,-0.07810742622430529,0.0137996667802784,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,NC State,0.2570125915615883,0.042505957469198885,12,7.0,0.5833333333333334,6,0.5
2016,Navy,0.17586881341075813,0.003190790812055177,13,7.0,0.5384615384615384,8,0.6153846153846154
2016,Nebraska,0.0764449566234122,0.0107476429959376,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Nevada,-0.23979466481520334,-0.05393753637155166,11,4.0,0.3636363636363636,4,0.3636363636363636
2016,New Mexico,-0.004717499621773397,-0.03483439477114824,12,6.0,0.5,8,0.6666666666666666
2016,New Mexico State,-0.40386077119253316,-0.06627109859604861,12,3.0,0.25,3,0.25
2016,North Carolina,0.3139210040393444,0.0558358301736232,11,6.0,0.5454545454545454,6,0.5454545454545454
2016,North Texas,-0.4385264280275571,-0.049949665483146555,12,3.5,0.2916666666666667,4,0.3333333333333333
2016,Northern Illinois,-0.08092272625483547,-0.014693159276648668,11,5.5,0.5,5,0.4545454545454545
2016,Northwestern,0.08638906695363952,0.02421224726464133,12,7.0,0.5833333333333334,7,0.5833333333333334
2016,Notre Dame,0.02805598580390282,0.015014890510295252,12,7.0,0.5833333333333334,4,0.3333333333333333
2016,Ohio,0.12195386819351269,-0.006711523228390341,13,7.5,0.5769230769230769,7,0.5384615384615384
2016,Ohio State,0.5173117914489711,0.05948112052563131,13,9.5,0.7307692307692307,11,0.8461538461538461
2016,Oklahoma,0.562098983210944,0.0687514424850649,13,9.5,0.7307692307692307,11,0.8461538461538461
2016,Oklahoma State,0.2218918221712159,0.05314411010990774,12,7.5,0.625,9,0.75
2016,Old Dominion,0.1685170443403904,-0.0032243502903690304,12,8.5,0.7083333333333334,9,0.75
2016,Ole Miss,-0.015958788877398006,0.027422110397371025,11,4.5,0.4090909090909091,4,0.3636363636363636
2016,Oregon,-0.031459552374460825,0.013980057887346442,11,4.0,0.3636363636363636,3,0.2727272727272727
2016,Oregon State,-0.36081241086953797,-0.017640793774917837,11,4.0,0.3636363636363636,3,0.2727272727272727
2016,Penn State,0.14122951111117088,0.02593181811999929,14,10.0,0.7142857142857143,11,0.7857142857142857
2016,Pittsburgh,0.2828648044297572,0.04817817517269064,12,7.5,0.625,7,0.5833333333333334
2016,Purdue,-0.43298421110354735,-0.03375681211276621,11,2.0,0.1818181818181818,2,0.1818181818181818
2016,Rice,-0.46561150945389285,-0.04927090674777337,11,2.5,0.2272727272727272,2,0.1818181818181818
2016,Rutgers,-0.45092226752163955,-0.022207879462571568,11,2.5,0.2272727272727272,1,0.0909090909090909
2016,SMU,-0.13028621455560876,-0.015516663484818463,11,4.5,0.4090909090909091,4,0.3636363636363636
2016,San Diego State,0.7173052863482754,0.02258621916263191,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,San José State,-0.16292597829562327,-0.03513134433287813,11,2.5,0.2272727272727272,3,0.2727272727272727
2016,South Alabama,-0.09983705703716628,-0.04436139728013748,11,4.5,0.4090909090909091,4,0.3636363636363636
2016,South Carolina,-0.0769138402609537,0.006124813586065255,12,4.0,0.3333333333333333,5,0.4166666666666667
2016,South Florida,0.19636570995951821,0.008146026527507512,12,8.0,0.6666666666666666,10,0.8333333333333334
2016,Southern Miss,0.024651627512437487,-0.01599530566985607,12,6.5,0.5416666666666666,6,0.5
2016,Stanford,0.18037938242772572,0.030851122646668477,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,Syracuse,-0.45889264939507945,-0.012928939273715339,11,2.0,0.1818181818181818,3,0.2727272727272727
2016,TCU,0.13501792162153714,0.042468086336937654,12,6.5,0.5416666666666666,5,0.4166666666666667
2016,Temple,0.02027394478689237,-0.014331977742398317,13,10.0,0.7692307692307693,9,0.6923076923076923
2016,Tennessee,-0.0028002612042116078,0.020324288323002163,12,8.0,0.6666666666666666,8,0.6666666666666666
2016,Texas,0.07747386289017134,0.03324117204010039,12,6.0,0.5,5,0.4166666666666667
2016,Texas A&M,0.01805745374674471,0.026099255990351466,12,7.5,0.625,7,0.5833333333333334
2016,Texas State,-0.6120372108260577,-0.08650408680989878,11,1.0,0.0909090909090909,1,0.0909090909090909
2016,Texas Tech,-0.08415076677936759,0.024221445588116904,11,5.5,0.5,4,0.3636363636363636
2016,Toledo,0.6893778914158593,0.03507691546567833,12,8.5,0.7083333333333334,8,0.6666666666666666
2016,Troy,0.22973152404347286,-0.01193250325364877,12,8.0,0.6666666666666666,9,0.75
2016,Tulane,-0.1970297901534406,-0.0378344726899163,11,3.5,0.3181818181818182,3,0.2727272727272727
2016,Tulsa,0.15744957905444504,-0.003273604049555989,12,8.5,0.7083333333333334,9,0.75
2016,UCF,-0.2109000967428172,-0.02956883732061748,12,6.0,0.5,5,0.4166666666666667
2016,UCLA,-0.05212913726435252,0.0020120608643689293,12,5.5,0.4583333333333333,4,0.3333333333333333
2016,UConn,-0.16714987986586494,-0.027767123034301792,11,3.0,0.2727272727272727,2,0.1818181818181818
2016,UL Monroe,-0.46844297786483324,-0.07229842718247542,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,UNLV,-0.13138789496918746,-0.03588591660102222,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,USC,0.41472364341872736,0.04941709117288843,13,9.5,0.7307692307692307,10,0.7692307692307693
2016,UTEP,-0.03801624946326908,-0.027216905935984647,11,3.0,0.2727272727272727,3,0.2727272727272727
2016,UTSA,-0.15667787870019012,-0.02892522555220129,12,6.0,0.5,5,0.4166666666666667
2016,Utah,0.07051177440873133,0.012212080984173033,12,7.5,0.625,8,0.6666666666666666
2016,Utah State,-0.3800793638512491,-0.0502954166290665,11,4.0,0.3636363636363636,2,0.1818181818181818
2016,Vanderbilt,-0.2802649548247039,-0.001498734998595792,12,6.0,0.5,5,0.4166666666666667
2016,Virginia,-0.26552698589119017,-0.0043729177880195095,11,3.5,0.3181818181818182,2,0.1818181818181818
2016,Virginia Tech,0.48235773104507784,0.05837501060592266,13,8.0,0.6153846153846154,9,0.6923076923076923
2016,Wake Forest,-0.26874066142525965,-0.01178034001166375,12,5.0,0.4166666666666667,6,0.5
2016,Washington,0.5912270373399188,0.057894677560668975,13,10.0,0.7692307692307693,11,0.8461538461538461
2016,Washington State,0.11005360492942722,0.01461059575023042,12,7.5,0.625,8,0.6666666666666666
2016,West Virginia,0.33599726696362864,0.05849057679892914,12,7.0,0.5833333333333334,9,0.75
2016,Western Kentucky,0.7189090031653715,0.04875432267834996,13,10.0,0.7692307692307693,10,0.7692307692307693
2016,Western Michigan,0.6082971484601634,0.035102019306531,13,11.5,0.8846153846153846,12,0.9230769230769232
2016,Wisconsin,0.37100366406599716,0.041215439573800514,14,10.0,0.7142857142857143,11,0.7857142857142857
2016,Wyoming,-0.09236642733978644,-0.021121241343791296,13,7.0,0.5384615384615384,7,0.5384615384615384
2017,Air Force,0.047876748829852184,-0.006004806863353422,11,3.5,0.3181818181818182,4,0.3636363636363636
2017,Akron,-0.5435465676860134,-0.05720845875042979,13,5.0,0.3846153846153846,6,0.4615384615384615
2017,Alabama,0.8175613198323851,0.08971058329106488,13,10.5,0.8076923076923077,12,0.9230769230769232
2017,App State,0.3151798578824881,-0.010502908257710136,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Arizona,-0.04908239865202101,0.006724188631058223,12,6.5,0.5416666666666666,6,0.5
2017,Arizona State,0.23283247118856334,0.04262151976481911,13,6.5,0.5,7,0.5384615384615384
2017,Arkansas,-0.12535830755887536,0.012554077634041675,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,Arkansas State,0.1631596488296923,-0.03621467622748904,11,8.0,0.7272727272727273,6,0.5454545454545454
2017,Army,0.1463102191898658,0.006259772174436917,12,7.0,0.5833333333333334,9,0.75
2017,Auburn,0.31526761081859594,0.052653366449105996,13,10.5,0.8076923076923077,9,0.6923076923076923
2017,BYU,-0.10877077323549071,-0.014868461035540634,12,4.5,0.375,3,0.25
2017,Ball State,-0.518837888593845,-0.07783239382756779,11,1.5,0.1363636363636363,1,0.0909090909090909
2017,Baylor,-0.5488938116239159,-0.0017687635424388226,11,2.5,0.2272727272727272,1,0.0909090909090909
2017,Boise State,0.1857896383581789,0.007770051823821629,14,10.5,0.75,11,0.7857142857142857
2017,Boston College,0.11742210746306225,0.04254178468390663,13,7.0,0.5384615384615384,7,0.5384615384615384
2017,Bowling Green,-0.2848887303716051,-0.050145594935243155,11,2.0,0.1818181818181818,2,0.1818181818181818
2017,Buffalo,0.13083967740719513,-0.015298850204471179,11,6.0,0.5454545454545454,5,0.4545454545454545
2017,California,-0.19946495127518254,0.004827574802213937,11,5.0,0.4545454545454545,4,0.3636363636363636
2017,Central Michigan,0.27660274309157235,0.0067455288834324745,12,5.5,0.4583333333333333,7,0.5833333333333334
2017,Charlotte,-0.6579547443509837,-0.08927491664959368,11,1.5,0.1363636363636363,1,0.0909090909090909
2017,Cincinnati,0.031546788483909086,0.010078204602943414,11,2.0,0.1818181818181818,3,0.2727272727272727
2017,Clemson,0.3945965540430555,0.06861208198130304,13,10.5,0.8076923076923077,11,0.8461538461538461
2017,Coastal Carolina,-0.469503130946633,-0.08428397323673366,11,5.0,0.4545454545454545,3,0.2727272727272727
2017,Colorado,-0.11688625730927595,0.00024017978450697493,11,4.5,0.4090909090909091,4,0.3636363636363636
2017,Colorado State,0.2874311067877813,0.008474519287673624,12,6.5,0.5416666666666666,6,0.5
2017,Duke,0.07586517691539411,0.027968147346904653,12,7.5,0.625,6,0.5
2017,East Carolina,-0.5818669871706372,-0.030229969646687737,11,3.0,0.2727272727272727,3,0.2727272727272727
2017,Eastern Michigan,-0.19767612736589044,-0.043135962366297194,12,6.5,0.5416666666666666,5,0.4166666666666667
2017,Florida,-0.26000745522922886,-0.007672927569631083,11,4.5,0.4090909090909091,4,0.3636363636363636
2017,Florida Atlantic,0.5176654046150079,0.009240368821840178,13,10.0,0.7692307692307693,10,0.7692307692307693
2017,Florida International,-0.1809553036382485,-0.04158442825060368,12,6.0,0.5,7,0.5833333333333334
2017,Florida State,0.1472408815220166,0.04393597383694112,12,6.0,0.5,6,0.5
2017,Fresno State,0.28621565999144144,0.01697907708153733,13,8.0,0.6153846153846154,9,0.6923076923076923
2017,Georgia,0.5974683390362121,0.06812999274819212,14,11.5,0.8214285714285714,12,0.8571428571428571
2017,Georgia Southern,-0.4139647506649302,-0.07477498988009587,11,3.0,0.2727272727272727,2,0.1818181818181818
2017,Georgia State,-0.17662271481239777,-0.06856455358468987,11,5.0,0.4545454545454545,7,0.6363636363636364
2017,Georgia Tech,-0.2774390514510352,0.007359564493443839,10,5.0,0.5,4,0.4
2017,Hawai'i,-0.3187388560632287,-0.04505578391728726,11,2.5,0.2272727272727272,2,0.1818181818181818
2017,Houston,0.146197628208389,0.023711398274239955,12,7.5,0.625,7,0.5833333333333334
2017,Idaho,-0.11723550061261281,-0.053485531346626834,11,4.5,0.4090909090909091,3,0.2727272727272727
2017,Illinois,-0.8249019769004855,-0.07471541691298433,12,2.0,0.1666666666666666,2,0.1666666666666666
2017,Indiana,-0.30170581784318534,-0.02641166796392856,11,6.0,0.5454545454545454,4,0.3636363636363636
2017,Iowa,0.2682920297501473,0.027568752190891783,13,8.0,0.6153846153846154,8,0.6153846153846154
2017,Iowa State,0.17263726142079575,0.05697039832521031,12,7.5,0.625,7,0.5833333333333334
2017,Kansas,-0.4862828226681804,0.006027563839625419,11,0.0,0.0,0,0.0
2017,Kansas State,0.26760137504229825,0.05690314506153681,12,7.5,0.625,7,0.5833333333333334
2017,Kent State,-0.5129427611099957,-0.05457080671112847,11,0.5,0.0454545454545454,1,0.0909090909090909
2017,Kentucky,-0.34328812823679733,-0.023393877846649303,12,5.5,0.4583333333333333,6,0.5
2017,LSU,0.48913800980478644,0.058776498435780526,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Louisiana,-0.14212645013248848,-0.0518325249872259,11,3.5,0.3181818181818182,4,0.3636363636363636
2017,Louisiana Tech,-0.20658646403936504,-0.04078505688420725,12,7.5,0.625,6,0.5
2017,Louisville,0.09435890708406679,0.03183849040065794,12,7.0,0.5833333333333334,7,0.5833333333333334
2017,Marshall,0.10836917289765927,-0.018309491881528462,13,8.0,0.6153846153846154,8,0.6153846153846154
2017,Maryland,-0.4373825106872942,-0.021705308519325468,11,2.5,0.2272727272727272,3,0.2727272727272727
2017,Massachusetts,0.03455866590624094,-0.027053860717155424,11,4.0,0.3636363636363636,3,0.2727272727272727
2017,Memphis,0.3993902513449789,0.04570539357526376,12,8.0,0.6666666666666666,9,0.75
2017,Miami,0.24776692758607075,0.050199313519084666,12,7.0,0.5833333333333334,9,0.75
2017,Miami (OH),-0.02040798832531794,-0.023816158212297905,11,6.5,0.5909090909090909,4,0.3636363636363636
2017,Michigan,0.34666229907131485,0.03287167343763871,13,8.5,0.6538461538461539,8,0.6153846153846154
2017,Michigan State,0.001204175658956065,0.005733127378435512,13,8.0,0.6153846153846154,10,0.7692307692307693
2017,Middle Tennessee,-0.2430991208788058,-0.05396475601851564,13,7.0,0.5384615384615384,7,0.5384615384615384
2017,Minnesota,-0.1464269295378761,-0.021300098222147616,12,6.0,0.5,5,0.4166666666666667
2017,Mississippi State,0.04940321145154717,0.02446778188948861,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Missouri,0.19818567216071498,0.019766626215393174,12,6.0,0.5,6,0.5
2017,NC State,0.5393996671796182,0.07836204486038205,12,8.0,0.6666666666666666,8,0.6666666666666666
2017,Navy,0.06695588324212198,0.02341493744716521,13,7.5,0.5769230769230769,7,0.5384615384615384
2017,Nebraska,-0.38695834735690504,-0.027623460824744955,12,4.5,0.375,4,0.3333333333333333
2017,Nevada,-0.18006477818512961,-0.026690735600581002,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,New Mexico,-0.4437520150274542,-0.052479890927753195,11,3.0,0.2727272727272727,2,0.1818181818181818
2017,New Mexico State,-0.07945465934463891,-0.04811998292228023,13,5.5,0.4230769230769231,7,0.5384615384615384
2017,North Carolina,-0.16748489870395328,0.011685005366273532,11,3.0,0.2727272727272727,2,0.1818181818181818
2017,North Texas,0.02716013926455936,-0.017974026306479617,13,5.5,0.4230769230769231,8,0.6153846153846154
2017,Northern Illinois,0.15754502484996458,-0.0064170507470634,12,6.5,0.5416666666666666,7,0.5833333333333334
2017,Northwestern,0.08457596972010686,-0.0013529821886177093,13,8.0,0.6153846153846154,10,0.7692307692307693
2017,Notre Dame,0.29153290225885453,0.058152243111290726,13,9.5,0.7307692307692307,10,0.7692307692307693
2017,Ohio,0.3034951395335692,-4.416993095952573e-05,12,8.5,0.7083333333333334,8,0.6666666666666666
2017,Ohio State,0.7923954733765912,0.06367324560438123,14,11.0,0.7857142857142857,12,0.8571428571428571
2017,Oklahoma,0.9571141047334852,0.11146593249827014,14,11.5,0.8214285714285714,12,0.8571428571428571
2017,Oklahoma State,0.45731877729288833,0.07014506511765062,13,9.0,0.6923076923076923,10,0.7692307692307693
2017,Old Dominion,-0.3348464673441045,-0.054646424275243806,11,3.5,0.3181818181818182,4,0.3636363636363636
2017,Ole Miss,0.07491469313752919,0.015293112814812822,11,5.0,0.4545454545454545,5,0.4545454545454545
2017,Oregon,0.3656511157485008,0.0442026906473165,12,6.0,0.5,6,0.5
2017,Oregon State,-0.4899232153212916,-0.021362971967857514,11,1.0,0.0909090909090909,0,0.0
2017,Penn State,0.5596849782416036,0.041463783271651296,13,11.0,0.8461538461538461,11,0.8461538461538461
2017,Pittsburgh,-0.14335922322305877,0.018216642324431175,11,5.0,0.4545454545454545,4,0.3636363636363636
2017,Purdue,-0.00553367884442528,-0.001403083854867233,13,8.0,0.6153846153846154,7,0.5384615384615384
2017,Rice,-0.20156766659482622,-0.03669352917414758,12,2.0,0.1666666666666666,1,0.0833333333333333
2017,Rutgers,-0.24818261792732393,-0.02210737445762864,11,2.5,0.2272727272727272,3,0.2727272727272727
2017,SMU,0.23843370365916505,0.029793298850385362,12,5.5,0.4583333333333333,6,0.5
2017,San Diego State,0.0648583828108952,-0.003268840378974607,12,8.0,0.6666666666666666,9,0.75
2017,San José State,-0.4720485900680616,-0.04681147391773029,12,0.5,0.0416666666666666,1,0.0833333333333333
2017,South Alabama,-0.49490763697990703,-0.07866531554667583,11,4.5,0.4090909090909091,3,0.2727272727272727
2017,South Carolina,0.10372359089019027,0.02424733385493622,12,5.5,0.4583333333333333,8,0.6666666666666666
2017,South Florida,0.3584251709779276,0.02904114933960085,11,8.5,0.7727272727272727,9,0.8181818181818182
2017,Southern Miss,0.09761366811276379,-0.02646434658229763,12,6.0,0.5,7,0.5833333333333334
2017,Stanford,0.29599203526957363,0.049283430201729976,14,9.0,0.6428571428571429,9,0.6428571428571429
2017,Syracuse,-0.18854049652019783,0.019510532840761798,11,4.0,0.3636363636363636,3,0.2727272727272727
2017,TCU,0.49920215435809756,0.08958650880955266,13,9.5,0.7307692307692307,10,0.7692307692307693
2017,Temple,-0.1221026610294586,-0.0054461739885786325,12,6.5,0.5416666666666666,6,0.5
2017,Tennessee,-0.44578929612367835,-0.025411602911686062,11,3.5,0.3181818181818182,3,0.2727272727272727
2017,Texas,-0.07117485033854613,0.03426263743697724,13,8.5,0.6538461538461539,7,0.5384615384615384
2017,Texas A&M,0.006007385596752853,0.021355305932212822,12,5.5,0.4583333333333333,6,0.5
2017,Texas State,-0.5382021387936222,-0.0899776866328097,11,2.0,0.1818181818181818,1,0.0909090909090909
2017,Texas Tech,0.17012385602624788,0.06287770409200924,12,5.0,0.4166666666666667,5,0.4166666666666667
2017,Toledo,0.0996866274864679,-0.016636746164724252,13,9.0,0.6923076923076923,10,0.7692307692307693
2017,Troy,0.18795415191860798,-0.029564041021341688,12,7.5,0.625,10,0.8333333333333334
2017,Tulane,-0.00457989466167448,0.01660407242318535,11,4.5,0.4090909090909091,4,0.3636363636363636
2017,Tulsa,-0.33286932959697607,-0.02043099754830092,12,4.5,0.375,2,0.1666666666666666
2017,UAB,0.2318879967012353,-0.02752874951152684,12,6.0,0.5,7,0.5833333333333334
2017,UCF,0.48344968836446933,0.04971274432142985,12,10.0,0.8333333333333334,12,1.0
2017,UCLA,-0.006070809473467109,0.026646119844007016,13,5.0,0.3846153846153846,6,0.4615384615384615
2017,UConn,-0.45814366558188413,-0.024322619941844113,11,2.0,0.1818181818181818,2,0.1818181818181818
2017,UL Monroe,-0.2723950788034556,-0.052507655112033626,12,3.5,0.2916666666666667,4,0.3333333333333333
2017,UNLV,-0.26215915486072794,-0.04353857643116694,11,5.0,0.4545454545454545,5,0.4545454545454545
2017,USC,0.3389659536348292,0.04768970088667776,14,9.5,0.6785714285714286,11,0.7857142857142857
2017,UTEP,-0.6650675773051069,-0.07503116663595702,12,0.5,0.0416666666666666,0,0.0
2017,UTSA,-0.146000034832673,-0.05221172802346696,10,6.0,0.6,5,0.5
2017,Utah,-0.03271532166595799,0.021718452432059658,12,7.0,0.5833333333333334,6,0.5
2017,Utah State,-0.42637064269741654,-0.04875198458017978,12,6.5,0.5416666666666666,5,0.4166666666666667
2017,Vanderbilt,-0.296176633939634,-0.017143922227945526,11,4.0,0.3636363636363636,4,0.3636363636363636
2017,Virginia,0.016814204961448406,0.020062785816243225,12,3.5,0.2916666666666667,5,0.4166666666666667
2017,Virginia Tech,0.34679886912251545,0.05367957533355368,12,7.5,0.625,8,0.6666666666666666
2017,Wake Forest,0.35433178168416773,0.05789275486117355,12,6.5,0.5416666666666666,7,0.5833333333333334
2017,Washington,0.4546301060694838,0.056254569643449985,12,10.0,0.8333333333333334,9,0.75
2017,Washington State,-0.005443279692105018,0.01591224824756056,12,6.0,0.5,8,0.6666666666666666
2017,West Virginia,0.253666208076506,0.06544203815281875,12,5.5,0.4583333333333333,6,0.5
2017,Western Kentucky,-0.06955752415965194,-0.056014140207220744,12,4.5,0.375,5,0.4166666666666667
2017,Western Michigan,0.00820061049577004,-0.023292439315817568,11,5.5,0.5,5,0.4545454545454545
2017,Wisconsin,0.6436855075198183,0.04207902835652276,14,13.0,0.9285714285714286,13,0.9285714285714286
2017,Wyoming,-0.03854560002140494,-0.017990550578820378,12,6.5,0.5416666666666666,7,0.5833333333333334
2018,Air Force,-0.024752654642366152,-0.028249180039215883,11,5.5,0.5,4,0.3636363636363636
2018,Akron,-0.2630563205992724,-0.04302457678400955,11,1.5,0.1363636363636363,3,0.2727272727272727
2018,Alabama,1.3024568313293245,0.1378563050761993,14,12.5,0.8928571428571429,13,0.9285714285714286
2018,App State,0.17209041540192077,-0.0019744732376705187,12,10.5,0.875,10,0.8333333333333334
2018,Arizona,-0.08183033476287674,-0.0075004288718233825,11,5.0,0.4545454545454545,4,0.3636363636363636
2018,Arizona State,-0.1000174290046854,-0.009481090406365519,13,7.5,0.5769230769230769,7,0.5384615384615384
2018,Arkansas,-0.29901877237964325,0.015746798758490946,11,3.0,0.2727272727272727,1,0.0909090909090909
2018,Arkansas State,0.19456522318932362,0.004166986017733778,12,8.0,0.6666666666666666,7,0.5833333333333334
2018,Army,0.3318964053431008,0.020550722969215753,11,7.5,0.6818181818181818,9,0.8181818181818182
2018,Auburn,0.27662721438818927,0.06711188127234317,12,7.0,0.5833333333333334,7,0.5833333333333334
2018,BYU,-0.15011586642417174,-0.015777729601729896,12,7.0,0.5833333333333334,6,0.5
2018,Ball State,-0.5308914187927816,-0.07756560578820343,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,Baylor,-0.08478664376282864,0.023593984890678946,12,5.5,0.4583333333333333,6,0.5
2018,Boise State,0.05963360711074896,-0.01398073575749529,13,9.5,0.7307692307692307,10,0.7692307692307693
2018,Boston College,0.16048680977573404,0.026323790922489855,11,6.5,0.5909090909090909,6,0.5454545454545454
2018,Bowling Green,-0.5196765956988951,-0.07109249073436438,11,3.0,0.2727272727272727,2,0.1818181818181818
2018,Buffalo,0.21423567627709172,-0.013328263799031537,13,8.5,0.6538461538461539,9,0.6923076923076923
2018,California,-0.04404613166047563,0.005197582781076797,12,5.5,0.4583333333333333,6,0.5
2018,Central Michigan,-0.5095318070606076,-0.07648568087059894,11,1.5,0.1363636363636363,0,0.0
2018,Charlotte,-0.21840961275996573,-0.03388742294118727,11,3.5,0.3181818181818182,4,0.3636363636363636
2018,Cincinnati,0.4194012707888716,0.030188495281621347,12,9.0,0.75,10,0.8333333333333334
2018,Clemson,0.9018711659472682,0.08959342294174101,14,13.0,0.9285714285714286,14,1.0
