season,team,fbs_games,adj_wins,adj_win_pct,fbs_wins,fbs_win_pct
2017,South Florida,11,8.5,0.7727272727272727,9,0.8181818181818182
2018,Alabama,14,12.5,0.8928571428571429,13,0.9285714285714286
2018,Louisville,11,1.0,0.09090909090909091,1,0.09090909090909091
2018,Auburn,12,7.0,0.5833333333333334,7,0.5833333333333334
2018,Washington,13,9.0,0.6923076923076923,9,0.6923076923076923
2018,Kentucky,12,8.0,0.6666666666666666,9,0.75
2018,Central Michigan,11,1.5,0.13636363636363635,0,0.0
2018,Texas Tech,11,5.0,0.45454545454545453,4,0.36363636363636365
2018,Ole Miss,11,4.5,0.4090909090909091,4,0.36363636363636365
2018,South Carolina,12,5.5,0.4583333333333333,6,0.5
2018,Coastal Carolina,11,3.5,0.3181818181818182,4,0.36363636363636365
2018,Tennessee,11,4.0,0.36363636363636365,4,0.36363636363636365
2018,West Virginia,11,7.0,0.6363636363636364,7,0.6363636363636364
2018,Vanderbilt,12,6.5,0.5416666666666666,5,0.4166666666666667
2018,Middle Tennessee,13,7.0,0.5384615384615384,7,0.5384615384615384
2018,Arkansas State,12,8.0,0.6666666666666666,7,0.5833333333333334
2018,Colorado State,11,3.0,0.2727272727272727,3,0.2727272727272727
2018,Arkansas,11,3.0,0.2727272727272727,1,0.09090909090909091
2018,Florida,11,6.5,0.5909090909090909,8,0.7272727272727273
2018,Kansas State,11,5.5,0.5,4,0.36363636363636365
2018,Mississippi State,12,8.0,0.6666666666666666,7,0.5833333333333334
2018,Missouri,12,7.5,0.625,7,0.5833333333333334
2018,Wyoming,11,5.5,0.5,5,0.45454545454545453
2018,Georgia,13,11.0,0.8461538461538461,10,0.7692307692307693
2018,Texas A&M,12,7.0,0.5833333333333334,8,0.6666666666666666
2018,Clemson,14,13.0,0.9285714285714286,14,1.0
2018,Nevada,12,6.0,0.5,7,0.5833333333333334
2018,North Texas,12,8.0,0.6666666666666666,8,0.6666666666666666
2018,LSU,12,8.5,0.7083333333333334,9,0.75
2018,Louisiana,13,5.5,0.4230769230769231,6,0.46153846153846156
2018,Purdue,13,7.0,0.5384615384615384,6,0.46153846153846156
2018,UTEP,11,2.0,0.18181818181818182,1,0.09090909090909091
2018,UL Monroe,11,5.0,0.45454545454545453,5,0.45454545454545453
2018,Notre Dame,13,9.5,0.7307692307692307,12,0.9230769230769231
2018,Louisiana Tech,12,5.5,0.4583333333333333,7,0.5833333333333334
2018,Kent State,11,2.5,0.22727272727272727,1,0.09090909090909091
2018,Southern Miss,10,5.5,0.55,5,0.5
2018,Tulsa,11,3.5,0.3181818181818182,2,0.18181818181818182
2018,Memphis,13,8.5,0.6538461538461539,7,0.5384615384615384
2018,Charlotte,11,3.5,0.3181818181818182,4,0.36363636363636365
2018,Liberty,10,4.0,0.4,4,0.4
2018,Massachusetts,11,2.0,0.18181818181818182,3,0.2727272727272727
2018,Rice,12,1.5,0.125,1,0.08333333333333333
2018,UAB,13,8.0,0.6153846153846154,10,0.7692307692307693
2018,Florida State,11,3.5,0.3181818181818182,4,0.36363636363636365
2018,Georgia Tech,12,5.5,0.4583333333333333,6,0.5
2018,Arizona,11,5.0,0.45454545454545453,4,0.36363636363636365
2018,BYU,12,7.0,0.5833333333333334,6,0.5
2018,Arizona State,13,7.5,0.5769230769230769,7,0.5384615384615384
2018,UTSA,12,3.0,0.25,3,0.25
2018,USC,12,6.0,0.5,5,0.4166666666666667
2018,UNLV,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,UCLA,12,3.5,0.2916666666666667,3,0.25
2018,Cincinnati,12,9.0,0.75,10,0.8333333333333334
2018,Colorado,11,4.0,0.36363636363636365,4,0.36363636363636365
2018,Oregon,12,7.5,0.625,8,0.6666666666666666
2018,Bowling Green,11,3.0,0.2727272727272727,2,0.18181818181818182
2018,Ohio State,14,11.0,0.7857142857142857,13,0.9285714285714286
2018,Oregon State,11,1.0,0.09090909090909091,1,0.09090909090909091
2018,Washington State,12,8.5,0.7083333333333334,10,0.8333333333333334
2018,California,12,5.5,0.4583333333333333,6,0.5
2018,North Carolina,10,3.0,0.3,1,0.1
2018,Houston,12,7.0,0.5833333333333334,7,0.5833333333333334
2018,Michigan State,13,7.0,0.5384615384615384,7,0.5384615384615384
2018,Oklahoma,14,10.5,0.75,12,0.8571428571428571
2018,Nebraska,11,5.0,0.45454545454545453,3,0.2727272727272727
2018,Northern Illinois,14,6.0,0.42857142857142855,8,0.5714285714285714
2018,Utah,13,8.0,0.6153846153846154,8,0.6153846153846154
2018,San José State,11,2.0,0.18181818181818182,1,0.09090909090909091
2018,Stanford,12,7.0,0.5833333333333334,8,0.6666666666666666
2018,San Diego State,12,4.5,0.375,6,0.5
2018,Texas,14,8.0,0.5714285714285714,10,0.7142857142857143
2018,Fresno State,13,11.5,0.8846153846153846,11,0.8461538461538461
2018,Illinois,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,South Florida,12,4.0,0.3333333333333333,6,0.5
2018,Penn State,13,9.0,0.6923076923076923,9,0.6923076923076923
2018,Rutgers,12,2.5,0.20833333333333334,1,0.08333333333333333
2018,Wisconsin,13,8.0,0.6153846153846154,8,0.6153846153846154
2018,Maryland,12,5.5,0.4583333333333333,5,0.4166666666666667
2018,Minnesota,13,6.0,0.46153846153846156,7,0.5384615384615384
2018,Iowa,12,8.5,0.7083333333333334,8,0.6666666666666666
2018,Northwestern,14,7.5,0.5357142857142857,9,0.6428571428571429
2018,Texas State,11,3.5,0.3181818181818182,2,0.18181818181818182
2018,Kansas,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,Buffalo,13,8.5,0.6538461538461539,9,0.6923076923076923
2018,Indiana,12,5.0,0.4166666666666667,5,0.4166666666666667
2018,Michigan,13,10.0,0.7692307692307693,10,0.7692307692307693
2018,Florida International,12,6.5,0.5416666666666666,8,0.6666666666666666
2018,Virginia,12,8.0,0.6666666666666666,7,0.5833333333333334
2018,Ball State,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,Iowa State,12,7.0,0.5833333333333334,7,0.5833333333333334
2018,Temple,12,7.5,0.625,8,0.6666666666666666
2018,Utah State,12,9.5,0.7916666666666666,10,0.8333333333333334
2018,Western Michigan,12,4.5,0.375,6,0.5
2018,SMU,11,4.0,0.36363636363636365,4,0.36363636363636365
2018,Baylor,12,5.5,0.4583333333333333,6,0.5
2018,Duke,12,6.0,0.5,7,0.5833333333333334
2018,Oklahoma State,12,6.5,0.5416666666666666,6,0.5
2018,TCU,12,4.5,0.375,6,0.5
2018,Akron,11,1.5,0.13636363636363635,3,0.2727272727272727
2018,Florida Atlantic,11,5.5,0.5,4,0.36363636363636365
2018,Army,11,7.5,0.6818181818181818,9,0.8181818181818182
2018,Tulane,12,6.0,0.5,6,0.5
2018,Wake Forest,12,5.0,0.4166666666666667,6,0.5
2018,Boston College,11,6.5,0.5909090909090909,6,0.5454545454545454
2018,Miami,12,7.0,0.5833333333333334,6,0.5
2018,Virginia Tech,12,4.5,0.375,5,0.4166666666666667
2018,East Carolina,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,NC State,12,7.5,0.625,8,0.6666666666666666
2018,Georgia State,11,1.5,0.13636363636363635,1,0.09090909090909091
2018,Pittsburgh,13,6.5,0.5,6,0.46153846153846156
2018,Georgia Southern,12,7.5,0.625,9,0.75
2018,Syracuse,12,9.5,0.7916666666666666,9,0.75
2018,Western Kentucky,11,4.0,0.36363636363636365,3,0.2727272727272727
2018,Toledo,12,7.0,0.5833333333333334,6,0.5
2018,Ohio,12,9.0,0.75,8,0.6666666666666666
2018,Marshall,12,7.0,0.5833333333333334,8,0.6666666666666666
2018,UConn,11,1.0,0.09090909090909091,0,0.0
2018,Old Dominion,11,3.5,0.3181818181818182,3,0.2727272727272727
2018,UCF,12,11.0,0.9166666666666666,11,0.9166666666666666
2018,Navy,12,3.0,0.25,2,0.16666666666666666
2018,New Mexico State,11,2.0,0.18181818181818182,2,0.18181818181818182
2018,Miami (OH),12,6.5,0.5416666666666666,6,0.5
2018,Troy,12,8.0,0.6666666666666666,9,0.75
2018,App State,12,10.5,0.875,10,0.8333333333333334
2018,Eastern Michigan,12,7.0,0.5833333333333334,6,0.5
2018,New Mexico,11,3.0,0.2727272727272727,2,0.18181818181818182
2018,Hawai'i,13,5.5,0.4230769230769231,7,0.5384615384615384
2018,Air Force,11,5.5,0.5,4,0.36363636363636365
2018,South Alabama,11,2.0,0.18181818181818182,2,0.18181818181818182
2018,Boise State,13,9.5,0.7307692307692307,10,0.7692307692307693
2019,Alabama,12,11.0,0.9166666666666666,10,0.8333333333333334
2019,Duke,11,5.0,0.45454545454545453,4,0.36363636363636365
2019,Auburn,12,7.5,0.625,8,0.6666666666666666
2019,Oregon,13,10.5,0.8076923076923077,11,0.8461538461538461
2019,Florida,11,8.0,0.7272727272727273,9,0.8181818181818182
2019,Miami,12,6.0,0.5,5,0.4166666666666667
2019,Kentucky,12,7.0,0.5833333333333334,7,0.5833333333333334
2019,Toledo,11,3.0,0.2727272727272727,5,0.45454545454545453
2019,LSU,14,12.5,0.8928571428571429,14,1.0
2019,Georgia Southern,12,6.0,0.5,6,0.5
2019,Memphis,13,9.5,0.7307692307692307,11,0.8461538461538461
2019,Ole Miss,11,5.5,0.5,3,0.2727272727272727
2019,Louisiana,13,10.0,0.7692307692307693,10,0.7692307692307693
2019,Mississippi State,12,5.0,0.4166666666666667,5,0.4166666666666667
2019,Wyoming,12,8.5,0.7083333333333334,7,0.5833333333333334
2019,Missouri,11,6.5,0.5909090909090909,5,0.45454545454545453
2019,North Carolina,12,7.5,0.625,6,0.5
2019,South Carolina,11,3.5,0.3181818181818182,3,0.2727272727272727
2019,Tennessee,12,6.5,0.5416666666666666,7,0.5833333333333334
2019,Georgia State,12,5.5,0.4583333333333333,6,0.5
2019,Texas A&M,12,6.5,0.5416666666666666,7,0.5833333333333334
2019,Texas State,11,1.5,0.13636363636363635,2,0.18181818181818182
2019,Vanderbilt,11,1.0,0.09090909090909091,2,0.18181818181818182
2019,Georgia,13,9.5,0.7307692307692307,11,0.8461538461538461
2019,New Mexico State,11,2.0,0.18181818181818182,1,0.09090909090909091
2019,Tulane,12,7.0,0.5833333333333334,6,0.5
2019,Eastern Michigan,12,5.5,0.4583333333333333,5,0.4166666666666667
2019,Texas,13,8.0,0.6153846153846154,8,0.6153846153846154
2019,Arkansas,11,2.5,0.22727272727272727,1,0.09090909090909091
2019,Southern Miss,12,5.5,0.4583333333333333,6,0.5
2019,West Virginia,11,3.5,0.3181818181818182,4,0.36363636363636365
2019,BYU,12,5.5,0.4583333333333333,6,0.5
2019,Clemson,14,12.0,0.8571428571428571,13,0.9285714285714286
2019,Purdue,12,5.0,0.4166666666666667,4,0.3333333333333333
2019,Colorado State,11,4.0,0.36363636363636365,3,0.2727272727272727
2019,Kent State,12,6.0,0.5,6,0.5
2019,Arkansas State,12,5.5,0.4583333333333333,7,0.5833333333333334
2019,Kansas State,12,6.5,0.5416666666666666,7,0.5833333333333334
2019,San José State,11,4.0,0.36363636363636365,4,0.36363636363636365
2019,Notre Dame,13,10.5,0.8076923076923077,11,0.8461538461538461
2019,California,12,6.0,0.5,7,0.5833333333333334
2019,Northern Illinois,11,4.0,0.36363636363636365,4,0.36363636363636365
2019,Utah State,12,5.0,0.4166666666666667,6,0.5
2019,Troy,11,5.5,0.5,4,0.36363636363636365
2019,UNLV,11,2.5,0.22727272727272727,3,0.2727272727272727
2019,UAB,13,7.5,0.5769230769230769,8,0.6153846153846154
2019,UTSA,11,2.0,0.18181818181818182,3,0.2727272727272727
2019,Western Kentucky,12,7.5,0.625,9,0.75
2019,App State,13,11.0,0.8461538461538461,12,0.9230769230769231
2019,Florida State,12,6.0,0.5,5,0.4166666666666667
2019,Georgia Tech,11,2.0,0.18181818181818182,3,0.2727272727272727
2019,Louisville,12,5.5,0.4583333333333333,7,0.5833333333333334
2019,Baylor,13,8.5,0.6538461538461539,10,0.7692307692307693
2019,Rice,12,4.0,0.3333333333333333,3,0.25
2019,Iowa State,12,7.5,0.625,6,0.5
2019,Texas Tech,11,5.0,0.45454545454545453,3,0.2727272727272727
2019,Oklahoma State,12,6.5,0.5416666666666666,7,0.5833333333333334
2019,TCU,11,6.5,0.5909090909090909,4,0.36363636363636365
2019,Oklahoma,13,9.0,0.6923076923076923,11,0.8461538461538461
2019,Kansas,11,3.0,0.2727272727272727,2,0.18181818181818182
2019,Iowa,13,9.5,0.7307692307692307,10,0.7692307692307693
2019,UL Monroe,11,5.0,0.45454545454545453,4,0.36363636363636365
2019,Coastal Carolina,11,4.5,0.4090909090909091,4,0.36363636363636365
2019,Boston College,12,5.5,0.4583333333333333,5,0.4166666666666667
2019,Bowling Green,11,2.0,0.18181818181818182,2,0.18181818181818182
2019,Houston,11,4.0,0.36363636363636365,3,0.2727272727272727
2019,UCLA,12,4.0,0.3333333333333333,4,0.3333333333333333
2019,Oregon State,11,4.5,0.4090909090909091,4,0.36363636363636365
2019,Tulsa,12,4.0,0.3333333333333333,4,0.3333333333333333
2019,SMU,13,8.5,0.6538461538461539,10,0.7692307692307693
2019,Louisiana Tech,12,9.0,0.75,9,0.75
2019,UTEP,11,0.5,0.045454545454545456,0,0.0
2019,Arizona,11,2.5,0.22727272727272727,3,0.2727272727272727
2019,NC State,11,3.0,0.2727272727272727,3,0.2727272727272727
2019,Illinois,13,5.5,0.4230769230769231,6,0.46153846153846156
2019,Akron,12,1.0,0.08333333333333333,0,0.0
2019,UConn,11,2.5,0.22727272727272727,1,0.09090909090909091
2019,Nebraska,12,6.0,0.5,5,0.4166666666666667
2019,Minnesota,12,8.0,0.6666666666666666,10,0.8333333333333334
2019,Michigan,13,8.5,0.6538461538461539,9,0.6923076923076923
2019,Wisconsin,14,10.5,0.75,10,0.7142857142857143
2019,Rutgers,12,2.0,0.16666666666666666,2,0.16666666666666666
2019,Michigan State,13,7.0,0.5384615384615384,7,0.5384615384615384
2019,Northwestern,12,4.0,0.3333333333333333,3,0.25
2019,Ball State,11,4.5,0.4090909090909091,4,0.36363636363636365
2019,Indiana,12,6.5,0.5416666666666666,7,0.5833333333333334
2019,Ohio State,14,13.5,0.9642857142857143,13,0.9285714285714286
2019,Maryland,11,3.5,0.3181818181818182,2,0.18181818181818182
2019,Penn State,12,8.5,0.7083333333333334,10,0.8333333333333334
2019,Miami (OH),13,4.5,0.34615384615384615,7,0.5384615384615384
2019,Middle Tennessee,11,4.5,0.4090909090909091,3,0.2727272727272727
2019,Syracuse,11,5.0,0.45454545454545453,4,0.36363636363636365
2019,Temple,12,6.0,0.5,7,0.5833333333333334
2019,Western Michigan,12,7.0,0.5833333333333334,6,0.5
2019,Arizona State,12,6.0,0.5,7,0.5833333333333334
2019,Army,11,4.5,0.4090909090909091,3,0.2727272727272727
2019,Fresno State,11,5.0,0.45454545454545453,3,0.2727272727272727
2019,South Alabama,11,1.5,0.13636363636363635,1,0.09090909090909091
2019,Colorado,12,4.5,0.375,5,0.4166666666666667
2019,Stanford,12,4.5,0.375,4,0.3333333333333333
2019,Massachusetts,11,0.5,0.045454545454545456,1,0.09090909090909091
