team,roster_position,broad_group,unit,depth,player,class,is_transfer,redshirt
Arkansas,NB,CB,DEF,2,Carter Stoutmire,SR,True,False
Arkansas,NB,CB,DEF,3,Tyler Scott,JR,True,True
Arkansas State,WR-X,WR,OFF,1,Corey Rucker,SR,True,True
Arkansas State,WR-Z,WR,OFF,1,Hunter Summers,SO,True,True
Arkansas State,WR-Z,WR,OFF,2,Jaylen Bonelli,JR,True,False
Arkansas State,WR-SL,WR,OFF,1,Chauncy Cobb,SO,False,True
Arkansas State,WR-SL,WR,OFF,2,Jordan Smart,SR,True,True
Arkansas State,LT,OL,OFF,2,Noah Smith,SR,False,True
Arkansas State,LT,OL,OFF,3,Cameron Ambrose,JR,False,True
Arkansas State,LG,OL,OFF,1,Baker North,FR,False,True
Arkansas State,LG,OL,OFF,2,Cade Channell,FR,False,False
Arkansas State,C,OL,OFF,1,Mason Myers,SO,False,True
Arkansas State,C,OL,OFF,3,Gabe Fortson,SO,True,True
Arkansas State,RG,OL,OFF,1,Wil Saxton,JR,True,True
Arkansas State,RT,OL,OFF,1,Aleric Watson,JR,False,True
Arkansas State,RT,OL,OFF,2,Chace Stratford,SO,True,True
Arkansas State,TE,TE,OFF,2,Tyler Little,JR,False,False
Arkansas State,TE,TE,OFF,3,Ezra Burgess,SO,False,False
Arkansas State,QB,QB,OFF,3,Ethan Crawford,JR,True,False
Arkansas State,RB,RB,OFF,1,Kenyon Clay,JR,True,True
Arkansas State,RB,RB,OFF,2,Devin Spencer,SO,False,False
Arkansas State,DE,EDGE,DEF,1,Demarcus Hendricks,SR,True,True
Arkansas State,DE,EDGE,DEF,3,Marcus Bradley,SR,True,True
Arkansas State,NT,DT,DEF,1,Simeon Mitchell,SR,True,False
Arkansas State,NT,DT,DEF,2,Chris Boti,SR,True,True
Arkansas State,NT,DT,DEF,3,Lucas Banks,SR,True,False
Arkansas State,DT,DT,DEF,2,Gavin Ransaw,SR,True,True
Arkansas State,DT,DT,DEF,3,Ryan Reese,FR,False,False
Arkansas State,JACK,EDGE,DEF,1,Ethan Hassler,SR,False,True
Arkansas State,JACK,EDGE,DEF,2,Tony Carter,FR,False,False
Arkansas State,MLB,LB,DEF,1,Kyle Taylor,SR,True,True
Arkansas State,MLB,LB,DEF,2,Nigel Nelson,FR,False,False
Arkansas State,LCB,CB,DEF,1,Avante Dickerson,SR,True,True
Arkansas State,LCB,CB,DEF,2,Kyle Williams,FR,False,True
Arkansas State,SS,SAF,DEF,1,AG McGhee,SR,True,False
Arkansas State,SS,SAF,DEF,2,James Reed III,JR,False,True
Arkansas State,FS,SAF,DEF,1,Brandon Barnes,SO,False,False
Arkansas State,FS,SAF,DEF,2,Malekhi Weedon,FR,False,False
Arkansas State,FS,SAF,DEF,3,BJ Wagner,SR,True,True
Arkansas State,RCB,CB,DEF,2,Braden Jackson,SO,False,False
Arkansas State,NB,CB,DEF,1,Joe Drew,FR,False,False
Arkansas State,NB,CB,DEF,2,Brandon Greil,JR,False,False
Army,WR,WR,OFF,1,Brady Anderson,JR,False,False
Army,LT,OL,OFF,1,Henry Appleton,SR,False,False
Army,LT,OL,OFF,2,Xavier Archawski,JR,False,False
Army,LG,OL,OFF,1,Lane Parks,SR,False,False
Army,C,OL,OFF,1,Brady Small,SR,False,False
Army,C,OL,OFF,2,Kyle Kloska,SR,True,False
Army,RG,OL,OFF,1,Paolo Gennarelli,SR,False,False
Army,RT,OL,OFF,1,Teddy Williams,SR,False,False
Army,RT,OL,OFF,2,Tyler Lee,SR,False,False
Army,TE,TE,OFF,1,Parker Poloskey,SR,False,False
Army,TE,TE,OFF,2,Tex Brannan,JR,False,False
Army,QB,QB,OFF,1,Cale Hellums,SR,False,False
Army,QB,QB,OFF,2,Ethan Washington,SO,False,False
Army,RB-A,RB,OFF,1,Jake Rendina,SR,False,False
Army,RB-A,RB,OFF,2,Carson Smith,SR,False,False
Army,RB-B,RB,OFF,1,Godspower Nwawuihe,SO,False,False
Army,RB-B,RB,OFF,2,Aden Self,JR,False,False
Army,RB-B,RB,OFF,3,Stroman Bridges,SO,False,False
Army,SB,RB,OFF,1,Samari Howard,SR,False,False
Army,SB,RB,OFF,2,David Clerk,SR,False,False
Army,LDE,EDGE,DEF,1,Javon Smith,JR,False,False
Army,NT,DT,DEF,1,Kody Harris-Miller,SR,False,False
Army,NT,DT,DEF,2,Sean Donovan,JR,False,False
Army,RDE,EDGE,DEF,1,Jack Bousum,JR,False,False
Army,OLB,LB,DEF,1,Noah Nixon,SR,False,False
Army,MLB,LB,DEF,1,Bryson Banks,SO,False,False
Army,WLB,LB,DEF,1,Baylor Newsom,SR,False,False
Army,LCB,CB,DEF,1,Jaydan Mayes,SR,False,False
Army,SS,SAF,DEF,1,Stephen Nnadozie,SR,False,False
Army,FS,SAF,DEF,1,Caleb Williams,JR,False,False
Army,FS,SAF,DEF,2,Christopher Williams,SR,False,False
Army,RCB,CB,DEF,1,Jaxon Hammond,SR,False,False
Army,NB,CB,DEF,1,Cole Searight,JR,False,False
Auburn,WR-X,WR,OFF,1,Jeremiah Koger,SO,True,False
Auburn,WR-X,WR,OFF,2,Brian Williams Jr.,FR,False,False
Auburn,WR-X,WR,OFF,3,Sam Turner,FR,False,True
Auburn,WR-Z,WR,OFF,1,Keshaun Singleton,JR,True,True
Auburn,WR-Z,WR,OFF,2,Duke Smith,FR,False,True
Auburn,WR-Z,WR,OFF,3,Christian Neptune,SO,True,False
Auburn,WR-H,WR,OFF,1,Chas Nimrod,SR,True,True
Auburn,WR-H,WR,OFF,2,Bryce Cain,SO,False,True
Auburn,WR-H,WR,OFF,3,DeShawn Spencer,FR,False,False
Auburn,LT,OL,OFF,1,Stanton Ramil,JR,True,True
Auburn,LT,OL,OFF,2,Tai Buster,FR,False,True
Auburn,LT,OL,OFF,3,Jacob Strand,SR,True,True
Auburn,LG,OL,OFF,1,Deryc Plazz,SO,True,True
Auburn,LG,OL,OFF,2,Jack Leyrer,SR,True,True
Auburn,LG,OL,OFF,3,Kenneth McManus IV,SO,True,False
Auburn,C,OL,OFF,1,Cole Best,SR,True,True
Auburn,C,OL,OFF,2,Kail Ellis,SO,False,False
Auburn,C,OL,OFF,3,Bear McWhorter,FR,False,False
Auburn,RG,OL,OFF,1,Cole Skinner,SR,True,False
Auburn,RG,OL,OFF,2,Jacobe' Ward,FR,False,True
Auburn,RG,OL,OFF,3,Parker Pritchett,FR,False,False
Auburn,RT,OL,OFF,1,Jo Simmons,SR,True,True
Auburn,RT,OL,OFF,2,Wilson Zierer,FR,False,False
Auburn,RT,OL,OFF,3,TJ Hedrick,FR,True,True
Auburn,LTE,TE,OFF,1,Jake Johnson,SR,True,True
Auburn,LTE,TE,OFF,2,Arlis Boardingham,SR,True,True
Auburn,LTE,TE,OFF,3,DJ Broughton Jr.,FR,False,False
Auburn,RTE,TE,OFF,1,Jonathan Echols,SO,True,True
Auburn,RTE,TE,OFF,2,Xavier Newsom,SO,True,False
Auburn,RTE,TE,OFF,3,Ryan Ghea,SO,False,False
Auburn,QB,QB,OFF,1,Byrum Brown,SR,True,True
Auburn,QB,QB,OFF,2,Tristan Ti'a,FR,True,True
Auburn,QB,QB,OFF,3,Locklan Hewlett,FR,True,True
Auburn,RB,RB,OFF,1,Jeremiah Cobb,SR,False,False
Auburn,RB,RB,OFF,2,Bryson Washington,JR,True,True
Auburn,RB,RB,OFF,3,Omar Mabson II,SO,False,False
Auburn,DE,EDGE,DEF,1,Da'Shawn Womack,SR,True,False
Auburn,DE,EDGE,DEF,2,Nate Johnson,SR,True,False
Auburn,DE,EDGE,DEF,3,Darrion Smith,SO,False,False
Auburn,NT,DT,DEF,1,Dallas Walker IV,SR,True,True
Auburn,NT,DT,DEF,2,Jourdin Crawford,SO,False,False
Auburn,NT,DT,DEF,3,Saint Farrior,JR,True,True
Auburn,DT,DT,DEF,1,Cody Sigler,SR,True,True
Auburn,DT,DT,DEF,2,Malik Autry,SO,False,False
Auburn,DT,DT,DEF,3,Walter Mathis Jr.,SO,True,False
Auburn,BUCK,EDGE,DEF,1,Jared Smith,SO,False,False
Auburn,BUCK,EDGE,DEF,2,Chris Murray,SR,True,True
Auburn,BUCK,EDGE,DEF,3,J.J. Faulk,FR,False,True
Auburn,WLB,LB,DEF,1,Xavier Atkins,SO,True,True
Auburn,WLB,LB,DEF,2,Demarcus Riddick,JR,False,False
Auburn,WLB,LB,DEF,3,Adam Balogoun-Ali,FR,False,False
Auburn,MLB,LB,DEF,1,Elijah Melendez,SO,False,False
Auburn,MLB,LB,DEF,2,Bryce Deas,SO,False,False
Auburn,MLB,LB,DEF,3,Michael Matthews-Canty,JR,True,False
Auburn,LCB,CB,DEF,1,Rayshawn Pleasant,SR,True,True
Auburn,LCB,CB,DEF,2,Gavin Jenkins,FR,True,True
Auburn,LCB,CB,DEF,3,Shamar Arnoux,SO,True,False
Auburn,SS,SAF,DEF,1,Kaleb Harris,JR,False,False
Auburn,SS,SAF,DEF,2,Jacoby Mathews,SR,True,True
Auburn,SS,SAF,DEF,3,Shadrick Toodle Jr.,JR,True,False
Auburn,FS,SAF,DEF,1,Eric Winters,SO,False,False
Auburn,FS,SAF,DEF,2,Champ Anthony,SR,True,True
Auburn,FS,SAF,DEF,3,Wayne Henry,FR,False,False
Auburn,RCB,CB,DEF,1,Andre Jordan Jr.,SR,True,False
Auburn,RCB,CB,DEF,2,Blake Woodby,SO,False,False
Auburn,RCB,CB,DEF,3,Kamari Todd,SO,True,False
Auburn,NB,CB,DEF,1,Sylvester Smith-Reed,JR,False,True
Auburn,NB,CB,DEF,2,AnQuon Fegans,SO,False,False
Auburn,NB,CB,DEF,3,Fred Gaskin III,JR,True,False
BYU,WR-X,WR,OFF,1,Kyler Kasper,JR,True,True
BYU,WR-X,WR,OFF,2,Tei Nacua,SO,False,True
BYU,WR-X,WR,OFF,3,Terrance Saryon,FR,False,False
BYU,WR-Z,WR,OFF,1,Jojo Phillips,JR,False,True
BYU,WR-Z,WR,OFF,2,Reggie Frischknecht,JR,True,False
BYU,WR-SL,WR,OFF,1,Tiger Bachmeier,SR,True,False
BYU,WR-SL,WR,OFF,2,Legend Glasker,FR,False,False
BYU,WR-SL,WR,OFF,3,Jaron Pula,FR,False,False
BYU,LT,OL,OFF,1,Paki Finau,SO,True,True
BYU,LT,OL,OFF,2,Siosiua Latu-Finau,FR,False,True
BYU,LT,OL,OFF,3,Bott Mulitalo,FR,False,False
BYU,LG,OL,OFF,1,Sonny Makasini,SR,False,True
BYU,LG,OL,OFF,2,Zak Yamauchi,SO,True,False
BYU,C,OL,OFF,1,Bruce Mitchell,SR,False,True
BYU,C,OL,OFF,2,Trevor Pay,SO,False,True
BYU,RG,OL,OFF,1,Kyle Sfarcioc,SR,True,True
BYU,RG,OL,OFF,2,Joe Brown,SO,False,True
BYU,RG,OL,OFF,3,Trevin Ostler,SR,False,True
BYU,RT,OL,OFF,1,Andrew Gentry,SR,True,True
BYU,RT,OL,OFF,2,Jr Sia,JR,True,True
BYU,RT,OL,OFF,3,Ethan Thomason,FR,False,True
BYU,TE,TE,OFF,1,Walker Lyons,JR,True,False
BYU,TE,TE,OFF,2,Roger Saleapaga II,JR,True,False
BYU,TE,TE,OFF,3,Keayen Nead,SR,True,True
BYU,QB,QB,OFF,1,Bear Bachmeier,SO,False,False
BYU,QB,QB,OFF,2,Treyson Bourguet,SR,True,True
BYU,QB,QB,OFF,3,Enoch Watson,FR,False,False
BYU,RB,RB,OFF,1,LJ Martin,SR,False,False
BYU,RB,RB,OFF,2,Sione Moa,SO,False,True
BYU,RB,RB,OFF,3,Preston Rex,SR,False,True
BYU,LDE,EDGE,DEF,1,Bodie Schoonover,SR,False,True
BYU,LDE,EDGE,DEF,2,Viliami Po'uha,JR,False,False
BYU,LDE,EDGE,DEF,3,Kinilau Fonohema,SO,False,True
BYU,NT,DT,DEF,1,Justin Kirkland,SR,True,True
BYU,NT,DT,DEF,2,Anisi Purcell,SR,True,True
BYU,DT,DT,DEF,1,Keanu Tanuvasa,SR,True,True
BYU,DT,DT,DEF,2,Ulavai Fetuli,FR,False,True
BYU,RDE,EDGE,DEF,1,Nusi Taumoepeau,SO,False,False
BYU,RDE,EDGE,DEF,2,Tausili Akana,JR,True,True
BYU,RDE,EDGE,DEF,3,Hunter Clegg,SO,False,False
BYU,SLB,LB,DEF,1,Isaiah Glasker,SR,False,True
BYU,SLB,LB,DEF,2,Ace Kaufusi,JR,False,True
BYU,SLB,LB,DEF,3,Ephraim Asiata,JR,False,False
BYU,MLB,LB,DEF,1,Siale Esera,JR,False,True
BYU,MLB,LB,DEF,2,Miles Hall,JR,False,True
BYU,MLB,LB,DEF,3,Pierson Watson,FR,False,True
BYU,ROVER,SAF,DEF,1,Cade Uluave,SR,True,False
BYU,ROVER,SAF,DEF,2,Jake Clifton,JR,True,False
BYU,ROVER,SAF,DEF,3,Maika Kaufusi,JR,False,True
BYU,LCB,CB,DEF,1,Evan Johnson,SR,False,True
BYU,LCB,CB,DEF,2,Jordyn Criss,FR,False,True
BYU,LCB,CB,DEF,3,Kevin Doe,JR,False,True
BYU,SS,SAF,DEF,1,Faletau Satuala,SO,False,True
BYU,SS,SAF,DEF,2,Matthias Leach,SO,False,True
BYU,FS,SAF,DEF,1,Raider Damuni,SR,False,False
BYU,FS,SAF,DEF,2,Jarinn Kalama,SO,False,True
BYU,RCB,CB,DEF,1,Therrian Alexander III,JR,False,False
BYU,RCB,CB,DEF,2,Jayven Williams,SR,True,True
BYU,NB,CB,DEF,1,Jonathan Kabeya,JR,False,False
BYU,NB,CB,DEF,2,Tommy Prassas,JR,False,False
BYU,NB,CB,DEF,3,Cannon DeVries,SO,False,False
Ball State,WR-X,WR,OFF,1,Elisha Durham,SO,False,False
Ball State,WR-X,WR,OFF,2,Corey Thompson Jr.,JR,True,True
Ball State,WR-X,WR,OFF,3,DJ Young,JR,True,False
Ball State,WR-Z,WR,OFF,1,Donovan Hamilton,SO,True,True
Ball State,WR-Z,WR,OFF,2,Isaiah Thacker,JR,False,True
Ball State,WR-Z,WR,OFF,3,Jamarion McDougle,JR,True,True
Ball State,WR-SL,WR,OFF,1,Jabari Smith Jr.,JR,True,True
Ball State,WR-SL,WR,OFF,2,CJ Nelson,SR,True,True
Ball State,WR-SL,WR,OFF,3,Derion Talbert,FR,False,True
Ball State,LT,OL,OFF,1,Chris Hood,SR,False,True
Ball State,LT,OL,OFF,2,Brady Barrowman,FR,False,True
Ball State,LG,OL,OFF,1,Zach Bandy,SO,False,True
Ball State,C,OL,OFF,1,Maxwell Wentz,SR,True,True
Ball State,C,OL,OFF,2,Jackson Ruess,JR,False,True
Ball State,RG,OL,OFF,1,Cole Mosier,SR,False,True
Ball State,RG,OL,OFF,2,Grant Haworth,SO,False,True
Ball State,RT,OL,OFF,1,Tristan Cook,JR,False,True
Ball State,RT,OL,OFF,2,Luke Dalton,SR,True,True
Ball State,TE,TE,OFF,1,Tate Hoover,JR,True,True
Ball State,TE,TE,OFF,2,Sean Ward,SR,True,True
Ball State,TE,TE,OFF,3,Alex Scherle,SR,True,True
Ball State,QB,QB,OFF,1,Tyler Mizzell,JR,True,True
Ball State,QB,QB,OFF,2,Keldric Luster,JR,True,True
Ball State,RB,RB,OFF,1,TJ Horton,JR,False,True
Ball State,RB,RB,OFF,2,Jalen Bonds,FR,False,True
Ball State,RB,RB,OFF,3,Johnny Thompson Jr.,JR,True,True
Ball State,DE,EDGE,DEF,1,Austin Stief,SR,True,False
Ball State,DE,EDGE,DEF,2,Maverick Gracio,JR,True,True
Ball State,DE,EDGE,DEF,3,Ben Marsh,JR,False,True
Ball State,NT,DT,DEF,1,Kendrick Gilbert,JR,True,True
Ball State,NT,DT,DEF,2,Khristian Zachary,SR,True,True
Ball State,NT,DT,DEF,3,Keilan Smith,JR,True,True
Ball State,DT,DT,DEF,1,Ameir Glenn,SO,True,True
Ball State,DT,DT,DEF,2,Ka'Shawn Thomas,JR,True,True
Ball State,DT,DT,DEF,3,Spencer Vaka,JR,True,True
Ball State,RUSH,EDGE,DEF,1,Jared Badie,SR,True,True
Ball State,RUSH,EDGE,DEF,2,Layton Starks,SO,False,True
Ball State,RUSH,EDGE,DEF,3,Justin Thomas,SR,True,True
Ball State,WLB,LB,DEF,1,Cincear Lewis,SR,True,True
Ball State,WLB,LB,DEF,2,Kaleb Stewart,SO,True,True
Ball State,WLB,LB,DEF,3,Lucas Szymborski,FR,False,True
Ball State,MLB,LB,DEF,1,Gavin Forsha,SR,True,True
Ball State,MLB,LB,DEF,2,Mikeah Webster,FR,False,True
Ball State,LCB,CB,DEF,1,Willizhuan Yates,JR,False,False
Ball State,LCB,CB,DEF,2,Jordan Suggs,SO,False,True
Ball State,SS,SAF,DEF,1,Derek Fields,JR,False,True
Ball State,SS,SAF,DEF,2,Deondre Shepherd,SO,True,True
Ball State,SS,SAF,DEF,3,Cole Earlewine,JR,False,True
Ball State,FS,SAF,DEF,1,Sterling Smith,JR,True,True
Ball State,FS,SAF,DEF,2,Tobi Adewoyin,SO,False,False
Ball State,RCB,CB,DEF,1,Dianté Griffin,SR,True,True
Ball State,RCB,CB,DEF,2,Cedric Franklin II,SO,True,True
Ball State,NB,CB,DEF,1,Chris Jackson,SR,True,True
Ball State,NB,CB,DEF,2,Avery Stuart,JR,True,True
Baylor,WR-X,WR,OFF,1,Louis Brown IV,SR,True,True
Baylor,WR-X,WR,OFF,2,Ashton Jones,FR,False,True
Baylor,WR-X,WR,OFF,3,London Smith,FR,False,False
Baylor,WR-Z,WR,OFF,1,Dre'lon Miller,JR,True,False
Baylor,WR-Z,WR,OFF,2,Taz Williams Jr.,FR,False,True
Baylor,WR-SL,WR,OFF,1,Gavin Freeman,SR,True,True
Baylor,WR-SL,WR,OFF,2,Jadon Porter,JR,False,False
Baylor,LT,OL,OFF,1,Logan Moore,JR,True,True
Baylor,LT,OL,OFF,2,Cole Rhett,JR,True,True
Baylor,LG,OL,OFF,1,Nate Kibble,SO,True,True
Baylor,LG,OL,OFF,2,Asher Hale,JR,True,False
Baylor,C,OL,OFF,1,Yakiri Walker,SR,True,True
Baylor,C,OL,OFF,2,Harrison Cluff,FR,False,True
Baylor,RG,OL,OFF,1,Koltin Sieracki,SO,False,True
Baylor,RG,OL,OFF,2,Lawson Petty,JR,True,True
Baylor,RT,OL,OFF,1,Kaden Sieracki,SR,False,True
Baylor,RT,OL,OFF,2,Matthew Parker,FR,False,True
Baylor,TE,TE,OFF,1,Tony Livingston,SR,True,False
Baylor,TE,TE,OFF,2,Matthew Klopfenstein,SR,False,False
Baylor,QB,QB,OFF,1,DJ Lagway,JR,True,False
Baylor,QB,QB,OFF,2,Nate Bennett,SO,False,True
Baylor,QB,QB,OFF,3,Edward Griffin,FR,False,True
Baylor,RB,RB,OFF,1,Dawson Pendergrass,JR,False,True
Baylor,RB,RB,OFF,2,Caden Knighten,SO,False,False
Baylor,RB,RB,OFF,3,Michael Turner,SO,False,False
Baylor,DE,EDGE,DEF,1,Jordan Mack,SR,True,True
Baylor,DE,EDGE,DEF,2,Zavion Hardy,JR,True,True
Baylor,DE,EDGE,DEF,3,Trent Thomas,JR,False,True
Baylor,NT,DT,DEF,1,Hosea Wheeler,SR,True,True
Baylor,NT,DT,DEF,2,Devonte Tezino,SR,False,True
Baylor,DT,DT,DEF,1,Kamren Washington,SR,True,True
Baylor,DT,DT,DEF,2,Jamaal Whyce Jr.,SR,True,True
Baylor,JACK,EDGE,DEF,1,Garrick Ponder,SR,True,True
Baylor,JACK,EDGE,DEF,2,Ryan Davis,JR,True,True
Baylor,JACK,EDGE,DEF,3,Kyler Jordan,SR,False,True
Baylor,WLB,LB,DEF,1,Kyland Reed,JR,False,False
Baylor,WLB,LB,DEF,2,Kaleb Burns,SO,False,False
Baylor,WLB,LB,DEF,3,Anthony Crenshaw Jr.,JR,True,True
Baylor,MLB,LB,DEF,1,Travion Barnes,SR,True,True
Baylor,MLB,LB,DEF,2,Kedrick Walker,SR,True,True
Baylor,LCB,CB,DEF,1,LeVar Thornton Jr.,JR,False,True
Baylor,LCB,CB,DEF,2,Calvin Simpson-Hunt,JR,True,True
Baylor,LCB,CB,DEF,3,Reggie Bush II,SR,False,True
Baylor,SS,SAF,DEF,1,Devin Turner,SR,True,True
Baylor,SS,SAF,DEF,2,Colby McCalister,SR,True,True
Baylor,SS,SAF,DEF,3,Austin Ausberry,SR,True,True
Baylor,FS,SAF,DEF,1,Jacob Redding,JR,False,True
Baylor,FS,SAF,DEF,2,Tyler Turner,JR,True,True
Baylor,FS,SAF,DEF,3,Micah Gifford,SR,False,False
Baylor,RCB,CB,DEF,1,Devon Jordan,JR,True,False
Baylor,RCB,CB,DEF,2,Jayden Rowe,SR,True,True
Baylor,NB,CB,DEF,1,Bo Onu,SO,False,False
Baylor,NB,CB,DEF,2,Daniel Cobbs,SR,True,True
Boise State,WR-X,WR,OFF,1,Rasean Jones,FR,False,False
Boise State,WR-X,WR,OFF,2,Darren Morris,SR,True,True
Boise State,WR-X,WR,OFF,3,Qumonte Williams Jr.,SO,False,False
Boise State,WR-Z,WR,OFF,1,Cameron Bates,JR,False,False
Boise State,WR-Z,WR,OFF,2,Akeem Wright,SR,True,False
Boise State,WR-Z,WR,OFF,3,AJ Jones,FR,False,True
Boise State,WR-F,WR,OFF,1,Ben Ford,SR,False,True
Boise State,WR-F,WR,OFF,2,Quinton Brown,SO,False,False
Boise State,WR-F,WR,OFF,3,Terrious Favors,FR,False,False
Boise State,LT,OL,OFF,1,Tyler Ethridge,SR,True,False
Boise State,LT,OL,OFF,2,Kyle Cox,JR,False,True
Boise State,LG,OL,OFF,1,Jason Steele,JR,False,True
Boise State,LG,OL,OFF,2,Carson Rasmussen,JR,False,True
Boise State,C,OL,OFF,1,Stewart Taufa,FR,False,True
Boise State,C,OL,OFF,2,Zander Esty,JR,True,True
Boise State,RG,OL,OFF,1,Roger Carreon,SR,False,True
Boise State,RG,OL,OFF,2,Jake Steele,SR,True,True
Boise State,RT,OL,OFF,1,Daylon Metoyer,SR,True,True
Boise State,RT,OL,OFF,2,Jacob Tracy,FR,False,True
Boise State,RT,OL,OFF,3,Alma Taleni,SO,True,True
Boise State,TE,TE,OFF,1,Matt Wagner,JR,False,True
Boise State,TE,TE,OFF,2,Austin Terry,SR,False,True
Boise State,TE,TE,OFF,3,Troy Grizzle,SO,False,True
Boise State,QB,QB,OFF,1,Maddux Madsen,SR,False,True
Boise State,QB,QB,OFF,2,Cash Herrera,FR,False,False
Boise State,QB,QB,OFF,3,Max Cutforth,JR,False,True
Boise State,RB,RB,OFF,1,Dylan Riley,JR,False,False
Boise State,RB,RB,OFF,2,Sire Gaines,SO,False,True
Boise State,RB,RB,OFF,3,Juelz Goff,SO,True,True
Boise State,DE,EDGE,DEF,1,Max Stege,SR,False,False
Boise State,DE,EDGE,DEF,2,Roman Caywood,SO,False,True
Boise State,DE,EDGE,DEF,3,Bol Bol,SO,False,False
Boise State,NT,DT,DEF,1,David Latu,SR,True,True
Boise State,NT,DT,DEF,2,Lopez Sanusi,SO,False,True
Boise State,NT,DT,DEF,3,Bethel Imasuen,FR,False,True
Boise State,DT,DT,DEF,1,Michael Madrie,JR,False,True
Boise State,DT,DT,DEF,2,Mikaio Edward,JR,True,True
Boise State,DT,DT,DEF,3,Andrew Rheubottom,SR,True,False
Boise State,STUD,EDGE,DEF,1,Jayden Virgin-Morgan,SR,False,True
Boise State,STUD,EDGE,DEF,2,Sterling Lane II,SR,True,True
Boise State,STUD,EDGE,DEF,3,Gustaf Henriks Ras,FR,False,False
Boise State,WLB,LB,DEF,1,Boen Phelps,JR,False,True
Boise State,WLB,LB,DEF,2,Syncere Brackett-Lambey,SO,False,False
Boise State,WLB,LB,DEF,3,Mana Tuioti,SO,False,False
Boise State,MLB,LB,DEF,1,Jake Ripp,SR,False,True
Boise State,MLB,LB,DEF,2,Logan Brantley,JR,True,True
Boise State,MLB,LB,DEF,3,Samuel Brooks,SR,True,False
Boise State,LCB,CB,DEF,1,Jaden Mickey,SR,True,True
Boise State,LCB,CB,DEF,2,Sherrod Smith,JR,True,False
Boise State,LCB,CB,DEF,3,Franklyn Johnson Jr.,JR,False,True
Boise State,SS,SAF,DEF,1,Derek Ganter Jr.,JR,True,True
Boise State,SS,SAF,DEF,2,Kyle Hall,JR,True,False
Boise State,SS,SAF,DEF,3,Cole Miller,JR,False,True
Boise State,FS,SAF,DEF,1,Travis Anderson,SO,False,True
Boise State,FS,SAF,DEF,2,Josiah Alanis,FR,False,True
Boise State,FS,SAF,DEF,3,Taebron Bennie-Powell,SO,True,True
Boise State,RCB,CB,DEF,1,JeRico Washington Jr.,JR,True,True
Boise State,RCB,CB,DEF,2,Demetrius Freeney Jr.,SR,True,True
Boise State,RCB,CB,DEF,3,Trey Tolmaire,SO,False,True
Boise State,NB,CB,DEF,1,Roman Tillmon,JR,True,True
Boise State,NB,CB,DEF,2,Arthur de Boachie,SO,False,False
Boston College,WR-X,WR,OFF,1,Dawson Pough,SO,False,False
Boston College,WR-X,WR,OFF,2,Reed Swanson,JR,True,True
Boston College,WR-X,WR,OFF,3,Bryce Dopson,JR,True,True
Boston College,WR-Z,WR,OFF,1,Jaedn Skeete,JR,False,True
Boston College,WR-Z,WR,OFF,2,Johnathan Montague Jr.,SO,False,True
Boston College,WR-Z,WR,OFF,3,Nedrick Boldin Jr.,FR,False,True
Boston College,WR-SL,WR,OFF,1,Javarius Green,SO,True,True
Boston College,WR-SL,WR,OFF,2,VJ Wilkins,SR,True,True
Boston College,WR-SL,WR,OFF,3,Jackson Wade,JR,True,True
Boston College,LT,OL,OFF,1,Pape Abdoulaye Sy,SO,False,True
Boston College,LT,OL,OFF,2,Reggie Jackson,JR,True,True
Boston College,LT,OL,OFF,3,Marc Antunes Jr.,FR,False,False
Boston College,LG,OL,OFF,1,Robert Smith IV,SO,False,False
Boston College,LG,OL,OFF,2,Judah Pruitt,SO,False,True
Boston College,LG,OL,OFF,3,Amir Johnson,JR,True,True
Boston College,C,OL,OFF,1,Michael Crounse,JR,False,True
Boston College,C,OL,OFF,2,Owen Snively,SR,True,True
Boston College,C,OL,OFF,3,DJ Williams,FR,False,True
Boston College,RG,OL,OFF,1,Kristian Phillips,SR,True,True
Boston College,RG,OL,OFF,2,Jani Norwood,SO,True,True
Boston College,RG,OL,OFF,3,Marek Jin,FR,False,False
Boston College,RT,OL,OFF,1,Veguer Jean-Jumeau,SO,True,True
Boston College,RT,OL,OFF,2,Trevon Humphrey,SR,True,True
Boston College,RT,OL,OFF,3,Bruno Werner,FR,False,False
Boston College,TE,TE,OFF,1,Kaelan Chudzinski,SO,False,False
Boston College,TE,TE,OFF,2,Zeke Moore,SR,True,False
Boston College,TE,TE,OFF,3,Cameron Kossmann,FR,True,True
Boston College,QB,QB,OFF,1,Mason McKenzie,JR,True,True
Boston College,QB,QB,OFF,2,Grayson Wilson,FR,True,True
Boston College,QB,QB,OFF,3,Femi Babalola,FR,False,False
Boston College,RB,RB,OFF,1,Evan Dickens,JR,True,True
Boston College,RB,RB,OFF,2,Nolan Ray,JR,True,True
Boston College,RB,RB,OFF,3,Bo MacCormack III,SO,False,False
Boston College,DE,EDGE,DEF,1,Onye Nwosisi,SR,True,True
Boston College,DE,EDGE,DEF,2,Demetrius Ballard,SO,True,True
Boston College,DE,EDGE,DEF,3,Favor Bate,JR,True,False
Boston College,NT,DT,DEF,1,Chris Marable Jr.,JR,True,True
Boston College,NT,DT,DEF,2,Christian Hudson,SO,True,False
Boston College,NT,DT,DEF,3,Chuck Nnaeto,SR,True,True
Boston College,DT,DT,DEF,1,KJ Sampson,JR,True,True
Boston College,DT,DT,DEF,2,Micah Amedee,SO,False,False
