season,player_id,player,position,team,waa,war,snaps,snaps_source
2016,39379,Daniel Imatorbhebhe,TE,USC,0.06482463001496626,0.15981885983805838,175.0,pff_snap_count
2016,39380,Chase Middleton,LB,Georgia State,-0.031440542511632925,0.04090302732113721,330.0,pff_snap_count
2016,39381,Rickey Jefferson,S,LSU,0.014196593974936639,0.036700736330640436,285.0,pff_snap_count
2016,39382,Joe Giles-Harris,LB,Duke,0.15855533809184633,0.3073394275824467,713.0,pff_snap_count
2016,39383,Frank Herron,DI,LSU,0.030734657370254718,0.07535084278338484,193.0,pff_snap_count
2016,39386,Will Clapp,G,LSU,0.07411991596436261,0.12675904884669836,654.0,pff_snap_count
2016,39390,Conner Manning,QB,Georgia State,0.02652361149282347,0.5318429519131669,623.0,pff_snap_count
2016,39391,Kaleb Ringer,LB,Georgia State,0.010611123093777498,0.065753692352603,267.0,pff_snap_count
2016,39395,Daniel Jones,QB,Duke,0.1476271689143905,0.8658832903618056,880.0,pff_snap_count
2016,39398,Breon Borders,CB,Duke,0.09011372770648803,0.19482415718093432,585.0,pff_snap_count
2016,39402,Malik Dorton,DI,USC,-0.024008826746152394,0.015092601773355065,171.0,pff_snap_count
2016,39403,Chris Hawkins,S,USC,-0.04516222509917872,0.033342932219951944,545.0,pff_snap_count
2016,39404,Christian Rector,DI,USC,0.014208951836224048,0.0364704709454218,108.0,pff_snap_count
2016,39421,Jacob Martinez,WR,Buffalo,0.004896570491723422,0.008503951336869823,64.0,pff_denominator
2016,39423,Austrian Robinson,DI,Ole Miss,-0.0037459325107916793,0.007799655791715257,47.0,pff_snap_count
2016,39457,TaQuon Marshall,QB,Georgia Tech,0.00039593932180957296,0.0016754623177158356,14.0,pff_snap_count
2016,39460,Quan Shorts,WR,Texas Tech,0.0045470157198153225,0.007323870494041796,61.0,pff_denominator
2016,39461,Terence Steele,T,Texas Tech,-0.24083939308466268,-0.13037020380129,985.0,pff_snap_count
2016,39462,Boston Scott,HB,Louisiana Tech,0.047158665352737855,0.13093956163415515,208.0,pff_snap_count
2016,39465,Shamire Devine,G,Georgia Tech,0.02980115176816947,0.06048052836169176,338.0,pff_snap_count
2016,39466,Rod Rook-Chungong,ED,Georgia Tech,0.037163191980118644,0.13142612434075512,403.0,pff_snap_count
2016,39468,Paul Banks III,CB,Texas Tech,-0.005127350771801225,0.06184502115224345,429.0,pff_snap_count
2016,39469,Desmond Branch,ED,Georgia Tech,-0.0005970353279258298,0.023613481931287282,103.0,pff_snap_count
2016,39470,Paul Stawarz,G,Texas Tech,-0.012084655187609082,0.04782180666225555,886.0,pff_snap_count
2016,39472,Lamar Atkins,FB,Louisville,0.025615442426611693,0.04415497064711603,63.0,pff_snap_count
2016,39485,Patrick Johnson,C,Idaho,-0.030692383979931667,-0.011860520455931958,245.0,pff_snap_count
2016,39486,Michael Steinhauer,DI,Central Michigan,-0.006883851683705868,0.013499576492123824,85.0,pff_snap_count
2016,39491,Stephen Roberts,S,Auburn,-0.04465916384847703,0.03554797990266122,585.0,pff_snap_count
2016,39498,Amonte Caban,LB,Louisville,-0.010852823508996167,-0.004603810864238396,40.0,pff_snap_count
2016,39502,T.J. Neal,LB,Auburn,0.01046482798978504,0.03661184591221534,150.0,pff_snap_count
2016,39513,Aneas Henricks,CB,UTSA,-0.01926186649792355,-0.010754302126751871,116.0,pff_snap_count
2016,39517,Drew Lock,QB,Missouri,-0.0010582947091588818,0.6262963042385472,896.0,pff_snap_count
2016,39518,Romario Napoles,ED,UTSA,-0.00924243624708339,0.043988737080130375,256.0,pff_snap_count
2016,39519,J.B. Copeland,LB,North Carolina,-0.00015359537593588355,0.0005403345706430459,14.0,pff_snap_count
2016,39521,Samson Bailey,C,Missouri,-0.0022864126296187753,0.045824319527379004,628.0,pff_snap_count
2016,39526,Khris Francis,HB,North Carolina,-0.006427968215461261,0.010299969207046771,90.0,pff_snap_count
2016,39527,Terry Beckner Jr.,DI,Missouri,0.049189591474733944,0.10687264398552103,263.0,pff_snap_count
2016,39530,Reuben Mwehla,WR,Idaho,-0.002447982124003933,0.006781718985638153,204.0,pff_denominator
2016,39531,Darnell Thompson,ED,Colorado State,-0.17664836527539726,-0.05955640803050811,503.0,pff_snap_count
2016,39533,Emanuel Hall,WR,Missouri,0.025022065505886818,0.05680203969357899,212.0,pff_denominator
2016,39538,King Newton,DI,UTSA,0.07119221311980906,0.1468170450254252,347.0,pff_snap_count
2016,39540,Xavier Williams,WR,Colorado State,0.001713172712841846,0.0025357908418398747,17.0,pff_denominator
2016,39541,Dalyn Dawkins,HB,Colorado State,-0.041148510186208395,0.1594688024403763,432.0,pff_snap_count
2016,39542,Brandon Fritts,TE,North Carolina,-0.02475610380308587,0.04405769865351748,120.0,pff_snap_count
2016,39543,Brad Henson,G,North Carolina,-0.005052674537322098,-0.0020800538731187454,37.0,pff_snap_count
2016,39544,Dalton Mendenhall,TE,Army,-0.008114377437711215,-0.0007094560596233205,29.0,pff_snap_count
2016,39550,Sedrick Thomas,CB,Idaho,-4.471148561589211e-05,0.00016433292428895708,14.0,pff_snap_count
2016,39552,Daren Echeveria,G,Nevada,-0.013284989045918277,0.006819381797266132,252.0,pff_snap_count
2016,39553,Antoine Wilder,CB,South Carolina,0.004164237135224889,0.025741125149292356,164.0,pff_snap_count
2016,39555,James Williams,HB,Washington State,0.22180881937468014,0.42831974151000984,429.0,pff_snap_count
2016,39556,Christian Goodlett,CB,Louisiana,-0.18938867324771885,-0.059988884699116014,742.0,pff_snap_count
2016,39557,Jasper Sasser,LB,South Carolina,-0.010802412030999879,-0.0022155420679293067,61.0,pff_snap_count
2016,39563,Keith Harrington,HB,Washington State,8.804314854820581e-05,0.00042288083329375604,15.0,pff_snap_count
2016,39584,Bobby Reynolds,C,UL Monroe,0.03807036603832288,0.07859834769468478,493.0,pff_snap_count
2016,39585,Wesley Thompson,S,UL Monroe,0.005413704688516272,0.04203681129231117,470.0,pff_snap_count
2016,39587,KeeSean Johnson,WR,Fresno State,-0.05977068350880613,0.1367737116122362,840.0,pff_snap_count
2016,39592,Chason Virgil,QB,Fresno State,-0.00945061371066188,0.4962966256559429,641.0,pff_snap_count
2016,39604,Larry Rose III,HB,New Mexico State,0.041338844593267185,0.2293364877585868,485.0,pff_snap_count
2016,39605,Terrill Hanks,LB,New Mexico State,0.0480476412041704,0.2206747220494071,836.0,pff_snap_count
2016,39616,Frankie Griffin,LB,Texas State,-0.02799829408343466,0.06407500427930649,416.0,pff_snap_count
2016,39617,Chason Milner,ED,South Alabama,-0.08438617732710842,-0.005231811172032253,342.0,pff_snap_count
2016,39663,Nate Wieting,TE,Iowa,0.03510682073632373,0.060463203740425145,102.0,pff_snap_count
2016,39668,Taj McGowan,HB,UCF,0.006978411902899429,0.045919393281437765,107.0,pff_snap_count
2016,39669,Pharoah McKever,TE,NC State,-0.0007593805250320884,0.0027945782039650625,16.0,pff_snap_count
2016,39676,Michael Dunn,T,Maryland,0.09131336118560418,0.173213851054297,658.0,pff_snap_count
2016,39677,Danny Thomas,LB,South Florida,-0.04215968201648074,-0.005621326202430188,204.0,pff_snap_count
2016,39682,DeAndre Lane,WR,Maryland,0.0066144106540169745,0.011469708516052897,80.0,pff_denominator
2016,39686,Chandler Burkett,DI,Maryland,0.141208019325733,0.23865811598165823,418.0,pff_snap_count
2016,39700,Masai Whyte,LB,Western Kentucky,0.02583032879411477,0.06308418008245499,187.0,pff_snap_count
2016,39706,Rodney Williams,S,Syracuse,-0.008367469959560487,0.0911505811906151,739.0,pff_snap_count
2016,39716,Devon Edwards,DI,Pittsburgh,-0.0029819676995123585,0.0014604718794991348,42.0,pff_snap_count
2016,39730,Jason Emerich,C,Syracuse,0.00020440768885526144,0.012334899271429601,173.0,pff_snap_count
2016,39749,Edgar Poe,WR,Army,-0.005703681340266588,0.024965826266196523,95.0,pff_denominator
2016,39764,Micheal Thomas,CB,Tulsa,0.005645086897648381,0.017680671561747175,114.0,pff_snap_count
2016,39769,Keidrien Wadley,CB,Tulsa,-0.0005672555245035231,0.00033459024915871315,24.0,pff_snap_count
2016,39794,Jerome Daniels,T,UTEP,-0.0045927448340109854,0.07072160577181608,604.0,pff_snap_count
2016,39795,Joe Brown,CB,Western Kentucky,0.1011138290233076,0.22197470222946253,664.0,pff_snap_count
2016,39800,Foster Dixson,DI,UTEP,-0.006950934612774998,0.009171492552762242,79.0,pff_snap_count
2016,39802,Kalon Beverly,CB,UTEP,-0.017251454562495182,0.06217262586819307,459.0,pff_snap_count
2016,39805,Cody Ford,G,Oklahoma,0.006377097499244906,0.015525893153227343,127.0,pff_snap_count
2016,39806,Brandon Dawkins,G,Rice,-0.001453071506582049,0.0006292483494772345,28.0,pff_snap_count
2016,39809,Joshua Cummings,CB,Rice,0.001244234137454708,0.0032808219452616113,32.0,pff_snap_count
2016,39811,Kenneth Mann,DI,Oklahoma,0.0020739436242129565,0.011072492720610854,56.0,pff_snap_count
2016,39849,Ricky DeBerry,ED,Oklahoma,0.011444838819156767,0.02101131556959631,51.0,pff_snap_count
2016,39865,Duke Carter IV,HB,UL Monroe,-0.21043560462327154,-0.1004614661341132,261.0,pff_snap_count
2016,39871,Maurice Ffrench,WR,Pittsburgh,0.0018997349885287221,0.004001851284403074,38.0,pff_snap_count
2016,39882,Moe Neal,HB,Syracuse,-0.07849057595879431,0.010361818554269162,247.0,pff_snap_count
2016,39885,Ty Lee,WR,Middle Tennessee,-0.0382964936689503,0.14139151979395126,791.0,pff_snap_count
2016,39909,Brandon Rodgers,WR,Marshall,-0.0003250664399149784,1.6346279752402242e-05,13.0,pff_denominator
2016,39914,Theo Howard,WR,UCLA,-0.002009388585353558,0.0038211170113176167,95.0,pff_denominator
2016,39916,Jordon Brown,HB,North Carolina,0.0025387638524672863,0.008087727867525202,44.0,pff_snap_count
2016,39920,Chawntez Moss,HB,Pittsburgh,0.010080750253368895,0.06657034727201616,126.0,pff_snap_count
2016,39921,Walter Dawn Jr.,WR,UTEP,0.005545229488443645,0.008331109681672309,73.0,pff_snap_count
2016,39922,Carlin Fils-Aime,HB,Tennessee,0.002914128327222285,0.006589242029106852,27.0,pff_snap_count
2016,39946,Malik McGue,QB,Army,-0.02238465513811459,-0.002709641326189822,61.0,pff_snap_count
2016,39948,Dylan Thomas,WR,TCU,0.000252080745963798,0.0018353801981363085,29.0,pff_denominator
2016,39950,Conor Blount,QB,Oregon State,-0.07099231242058182,-0.02084928920693359,77.0,pff_snap_count
2016,39951,Jordan Carmouche,HB,SMU,0.00032549121799844993,0.0046888352406226855,48.0,pff_snap_count
2016,39953,Dedrick Mills,HB,Georgia Tech,-0.08679145797016144,0.11905279499694324,435.0,pff_snap_count
2016,39959,Craig Smith,T,Louisiana,-0.018723286165796976,-0.00283323922900214,122.0,pff_snap_count
2016,39967,Antoine Wesley,WR,Texas Tech,-0.0024586096180351483,-0.001451477571531645,27.0,pff_denominator
2016,39994,Octavious Cooley,TE,Ole Miss,-0.005731614537524407,-0.0005395066399386615,25.0,pff_denominator
2016,39997,Devin Gentry,WR,Georgia State,-0.004099733485092283,-0.0019974140266086167,53.0,pff_denominator
2016,39998,Donovan Williams,QB,UConn,-0.33324747835241597,-0.2156551500661848,149.0,pff_snap_count
2016,39999,Dominic Esposito,C,South Alabama,-0.06097459208796745,0.0013318317257628928,810.0,pff_snap_count
2016,40001,Randrecous Davis,WR,South Carolina,-0.007149180669398776,-0.0037117599314914936,56.0,pff_snap_count
2016,40006,Devin Duvernay,WR,Texas,0.03547321140130273,0.07322669859741004,345.0,pff_snap_count
2016,40011,Jaxson Deaton,G,Army,0.00495930515429178,0.0244744360918011,203.0,pff_snap_count
2016,40038,Quinton Baker,HB,Western Kentucky,-0.20160946377764918,-0.10213782415596294,227.0,pff_snap_count
2016,40042,Darrius Scott,WR,Florida International,0.013393955523087066,0.041812761451662156,151.0,pff_denominator
2016,40054,Alex Byers,WR,Utah State,0.0009968001397649602,0.002795774150466431,47.0,pff_snap_count
2016,40056,Austin Kendall,QB,Oklahoma,-0.02679185346572755,-0.016826283267000964,64.0,pff_snap_count
2016,40061,Elijah Stove,WR,Auburn,0.019017263368779985,0.04825887111800543,278.0,pff_snap_count
2016,40065,Elijah Holyfield,HB,Georgia,-0.003053593063862204,-0.002629465329851174,19.0,pff_snap_count
2016,40087,Tyler Simmons,WR,Georgia,0.000365401375311597,0.0011093609206598524,14.0,pff_denominator
2016,40088,Vinny Emanuele,HB,Ohio,-0.004386286760531004,0.006797569899261109,55.0,pff_snap_count
2016,40093,Johnathan Brantley,QB,Tulane,-0.048678024664611415,0.020193498168035996,176.0,pff_snap_count
2016,40095,Kennedy McKoy,HB,West Virginia,0.07708029068381356,0.18167467210708674,235.0,pff_snap_count
2016,40110,McKenzie Milton,QB,UCF,-0.20000971580016383,0.353981840818587,703.0,pff_snap_count
2016,40111,Mason Hays,WR,Texas State,0.01089036985080457,0.03823750336287377,187.0,pff_denominator
2016,40113,Isaiah Wright,WR,Temple,-0.040572728008073135,-0.028451702196933593,164.0,pff_snap_count
2016,40115,Sam Letton,TE,Troy,-0.03178441653351365,-0.001102388248271238,57.0,pff_snap_count
2016,40116,Trevon Bradford,WR,Oregon State,0.004493061802523544,0.008209227495423776,67.0,pff_snap_count
2016,40150,Da'Leon Ward,HB,Texas Tech,-0.10904114957886715,0.031840483133684726,361.0,pff_snap_count
2016,40160,Justin Layne,CB,Michigan State,-0.018356141283831715,0.008971307073191126,367.0,pff_snap_count
2016,40176,Bryson Oglesby,HB,Fresno State,0.0004761010316347499,0.0011904214257585904,32.0,pff_snap_count
2016,40192,Anthony Anderson,HB,Marshall,-0.0697422090727099,0.006651112242364861,168.0,pff_snap_count
2016,40193,Tyrone Nelson,HB,UTEP,-0.002926121272725388,-0.0001052267343155329,21.0,pff_snap_count
2016,40196,Kobe McCrary,HB,Minnesota,0.014818572897708568,0.050807063086228836,73.0,pff_snap_count
2016,40198,Darius Stubbs,HB,Georgia State,-0.09382145251914163,-0.042028131822479296,116.0,pff_snap_count
2016,40200,Trevon Sands,HB,South Florida,-0.0006615790853471617,0.0013796884513305216,20.0,pff_snap_count
2016,40220,Justin Rankin,HB,Kent State,0.1384473508991792,0.3510795563021142,516.0,pff_snap_count
2016,40221,Joe Reed,WR,Virginia,0.005700887912260651,0.009609094949596489,89.0,pff_snap_count
2016,40225,Dee Anderson,WR,LSU,0.0027273144659456247,0.004870123888496996,44.0,pff_denominator
2016,40231,Clifford Fernandez,TE,Iowa State,-0.0007189740813613045,0.003723474329885134,20.0,pff_snap_count
2016,40237,Khalil Tate,QB,Arizona,-0.05589097162283903,0.06486393755773927,136.0,pff_snap_count
2016,40244,Desmond Phillips,WR,Toledo,-0.0005196264273346278,0.00022894516017632285,19.0,pff_denominator
2016,40245,Collin Hill,QB,Colorado State,0.0903495473637022,0.284078507996744,282.0,pff_snap_count
2016,40248,Garet Morrell,QB,Marshall,-0.2204998669536082,-0.11893906361758858,175.0,pff_snap_count
2016,40252,Ryan Popolizio,G,Fresno State,0.004384819802464872,0.010733233659300435,80.0,pff_snap_count
2016,40254,Chris Davis Jr.,WR,New Mexico,0.0013017408920506825,0.0038924296396651067,56.0,pff_denominator
2016,40258,Parker Braun,G,Georgia Tech,0.14510455361393593,0.20407695753838614,635.0,pff_snap_count
2016,40287,T.J. Watkins,WR,App State,0.0031016838495132515,0.004823325291196605,26.0,pff_denominator
2016,40288,Johnathan Boone,WR,New Mexico State,-0.08850885583654057,-0.03506285001269388,456.0,pff_snap_count
2016,40289,Tylin Oden,QB,Rutgers,-0.00528339670718586,0.035487417689030534,73.0,pff_snap_count
2016,40291,Jalen Hurts,QB,Alabama,0.4165740140916805,1.172841654488585,959.0,pff_snap_count
2016,40293,Josh Hammond,WR,Florida,-0.012718238505464457,0.0015958924714315683,318.0,pff_snap_count
2016,40294,Devin Asiasi,TE,Michigan,0.03390525550938899,0.08898477410403749,186.0,pff_snap_count
2016,40304,Kyle Porter,HB,Texas,-0.044824488780775884,0.010390874760210705,148.0,pff_snap_count
2016,40305,Seth Shuman,QB,Georgia Southern,0.08233170393917957,0.1773995818532068,121.0,pff_snap_count
2016,40315,Willie Parker,HB,Eastern Michigan,-0.009863315762134816,0.0027514616147837757,40.0,pff_snap_count
2016,40319,Tevaris McCormick,WR,Troy,-0.026434111063515935,0.06686171390671206,346.0,pff_snap_count
2016,40338,Diondre Overton,WR,Clemson,-0.00028763144879298444,0.0011432666453550125,35.0,pff_denominator
2016,40340,Bubba Ogbebor,WR,Boise State,-0.001450336583404568,-0.0009776112792497333,18.0,pff_denominator
2016,40341,Zack Moss,HB,Utah,-0.13998779260780395,-0.044298260729515995,199.0,pff_snap_count
2016,40388,Cole Garvin,QB,South Alabama,0.04712675407804653,0.14898671544381523,155.0,pff_snap_count
2016,40390,Marvin Kinsey Jr.,HB,Colorado State,-0.05889841123182413,0.030272040056557557,154.0,pff_snap_count
2016,40411,Stephen Sullivan,TE,LSU,-0.0013297933728056595,0.0015577980945045255,13.0,pff_snap_count
2016,40413,Conner Cramer,QB,New Mexico State,-0.08211761691120593,-0.003970187713735683,94.0,pff_snap_count
2016,40414,Abdul Adams,HB,Oklahoma,-0.0066166267615531075,0.04941490692828425,129.0,pff_snap_count
2016,40415,Jaxson Kincaide,HB,Nevada,-0.04562318373450958,0.04304518113051317,205.0,pff_snap_count
2016,40418,Keon Howard,QB,Southern Miss,-0.16353569813906674,-0.0463044612934318,161.0,pff_snap_count
2016,40448,Patrick Taylor,HB,Memphis,0.03348902421571745,0.14230119847209033,243.0,pff_snap_count
2016,40458,Malik Miller,HB,Auburn,0.004597742813202015,0.009583395781772645,23.0,pff_snap_count
2016,40468,Sean Dykes,TE,Memphis,-0.00926265475615502,0.011825758543249102,47.0,pff_snap_count
2016,40469,Andrew Boselli,C,Florida State,-0.00010338417353814573,0.0019015913834773829,28.0,pff_snap_count
2016,40470,Tyler Johnson,T,Tulane,-0.03551606558960812,0.001800848743945246,288.0,pff_snap_count
2016,40471,Danny Godlevske,C,Miami (OH),-0.12514012439024866,-0.07125062290658161,707.0,pff_snap_count
2016,40472,Austin Anderson,C,Texas A&M,0.0019081110802455915,0.006154298349256701,54.0,pff_snap_count
2016,40473,Christian Poe,WR,Army,0.002196534425112561,0.006028843552521364,62.0,pff_denominator
2016,40480,Leonard Skattebo,FB,Bowling Green,0.05333372663622832,0.1086101878750937,174.0,pff_snap_count
2016,40485,Devin Singletary,HB,Florida Atlantic,0.21770059948297885,0.4058486502173657,328.0,pff_snap_count
2016,40537,Jahaziel Lee,T,Georgia Tech,-0.01885325351301839,0.011488051658515176,217.0,pff_snap_count
2016,40545,B.J. Smith,HB,Troy,0.008240548993474402,0.04323064941065493,82.0,pff_snap_count
2016,40547,Kene Nwangwu,HB,Iowa State,-0.0048904421365759485,0.018064592686287573,56.0,pff_snap_count
2016,40555,Miles Sanders,HB,Penn State,0.014194192511101062,0.04113128776461478,67.0,pff_snap_count
2016,40565,Jack Wegher,HB,Purdue,0.002882129415347337,0.00970621751680216,35.0,pff_snap_count
2016,40570,Scoop Bradshaw,CB,Syracuse,-0.010316346231239119,-0.002695063775136535,105.0,pff_snap_count
2016,40580,Shawndarrius Phillips,HB,Florida International,-7.37366461219559e-05,0.0006928739192813924,20.0,pff_snap_count
2016,40588,L'Jarius Sneed,CB,Louisiana Tech,0.014976627320140516,0.026412930833806914,153.0,pff_snap_count
2016,40590,Dillon Birden,FB,Houston,-0.04873814840850648,0.05531415552657269,303.0,pff_snap_count
2016,40603,Davon Jones,HB,Boston College,-0.08287455757378598,0.015500449010838675,170.0,pff_snap_count
2016,40612,Gamar Girdy,HB,New Mexico State,-0.004497512066829425,-0.0032317716994343096,23.0,pff_snap_count
2016,40616,Tavien Feaster,HB,Clemson,0.017770848123765504,0.04581983393088478,76.0,pff_snap_count
2016,40630,Kylen Granson,WR,Rice,-0.07209691653283512,0.058465840014274365,347.0,pff_snap_count
2016,40633,Martell Pettaway,HB,West Virginia,0.016492786724110784,0.06850959946131706,91.0,pff_snap_count
2016,40640,Justin Rice,HB,Fresno State,-0.021492039541686474,-0.016825408743902474,51.0,pff_snap_count
2016,40654,Nico Lima,TE,San José State,-0.00038404512014904296,0.002725668767723464,14.0,pff_snap_count
2016,40664,Nahshon Ellerbe,HB,Rice,-0.002829699019500687,0.0031902149721954936,18.0,pff_snap_count
2016,40665,Malik Williams,HB,Louisville,-0.017174565766632007,-0.008557531816967442,42.0,pff_snap_count
2016,40666,Brandon Johnson,WR,Tennessee,0.004593372985162681,0.00604811927455663,39.0,pff_denominator
2016,40688,Shea Patterson,QB,Ole Miss,0.23764800406441178,0.4631386640513804,241.0,pff_snap_count
2016,40689,Cornell Powell,WR,Clemson,0.0028947165084160687,0.006898718606393792,67.0,pff_denominator
2016,40690,Noah Wezensky,QB,Miami (OH),-0.1501629544475789,-0.07714346175333686,102.0,pff_snap_count
2016,40691,Keith Corbin,WR,Houston,-0.0007379463090868535,0.006382410283411131,134.0,pff_snap_count
2016,40692,Darrynton Evans,HB,App State,-0.07335982308975901,-0.016115872494324453,120.0,pff_snap_count
2016,40693,Rico Dowdle,HB,South Carolina,-0.07583900405363116,0.08620669344539907,329.0,pff_snap_count
2016,40700,Mark Michaud,TE,Georgia Southern,0.01990109348686349,0.03411692840285209,64.0,pff_snap_count
2016,40719,Elijah Johnson,G,Boston College,-0.06536649358745589,-0.006199286916374299,726.0,pff_snap_count
2016,40745,Steven Grampp,TE,Penn State,-0.0006465564320680515,0.004018014399740709,21.0,pff_snap_count
2016,40748,Adam Gregoire,G,Kent State,-0.0033007069919760443,0.003304473204263459,84.0,pff_snap_count
2016,40777,Elijah McIntyre,WR,North Texas,-0.0009682277634539539,0.0005268775009247498,30.0,pff_denominator
2016,40788,Jake Bentley,QB,South Carolina,-0.030953891712256973,0.26616043102612574,472.0,pff_snap_count
2016,40792,Jalen Starks,HB,UCLA,-0.05862024059742592,-0.035323298812320415,62.0,pff_snap_count
2016,40799,Abdul Beecham,G,Kansas State,-0.0030902442873184926,0.032345798873861575,422.0,pff_snap_count
2016,40835,Terelle West,HB,Middle Tennessee,-0.023966280847035462,0.022884723936556193,116.0,pff_snap_count
2016,40837,D'Vaughn Pennamon,HB,Ole Miss,0.0005424178578704014,0.022038382425507142,50.0,pff_snap_count
2016,40851,Alex Herndon,T,Army,-0.00010612741631848082,0.0015443014450317943,12.0,pff_snap_count
2016,40874,Tyler Natee,HB,Indiana,-0.10277574016784356,-0.033776897109376425,125.0,pff_snap_count
2016,40888,Jawan Nobles,WR,Georgia State,-0.045214190713708344,-0.02108428703025799,146.0,pff_denominator
2016,40890,Kevin Dove,HB,UTEP,0.0008870088840016965,0.008768717337680636,23.0,pff_snap_count
2016,40891,Cameron Woodard,DI,San José State,-0.00274373142509115,0.0013870806326666298,30.0,pff_snap_count
2016,40929,Mulbah Car,HB,Houston,-0.023403476131621914,0.0368076458506986,135.0,pff_snap_count
2016,40945,Lloyd Hightower,CB,Idaho,-0.008198808804357397,-0.0022352614662697716,81.0,pff_snap_count
2016,40949,Kenny Cooper,C,Georgia Tech,0.0021744117135266056,0.017337493458538702,155.0,pff_snap_count
2016,40977,Chavis Dawkins,WR,South Carolina,-0.0023321833635674217,0.0014938073122399546,66.0,pff_denominator
2016,40980,Mykel Jones,WR,Oklahoma,0.007887916783970139,0.015978681027647344,155.0,pff_snap_count
2016,40992,Naseir Upshur,TE,Florida State,0.00936652713089785,0.013586853121581966,19.0,pff_snap_count
2016,41000,Chase Whitehead,WR,Southern Miss,0.01616899987634768,0.055821224003781963,322.0,pff_snap_count
2016,41009,Sani Buckingham,TE,UTEP,0.0005055387662641652,0.004281619915823638,17.0,pff_snap_count
2016,41015,Caleb Roddy,TE,LSU,-0.0025437018607097975,0.004342093176722182,31.0,pff_snap_count
2016,41052,Tony Julmisse,CB,Colorado,0.00022299484745501885,0.003756362919629065,58.0,pff_snap_count
2016,41054,Charlie Vatterott,G,Texas State,-0.0015048155344567053,0.002691621662426714,53.0,pff_snap_count
2016,41071,Nate Strong,HB,Missouri,-0.0010984764444591057,0.026358855265444077,63.0,pff_snap_count
2016,41072,Lorenzo Taborn,TE,Bowling Green,0.04791689967328275,0.1010050980242913,207.0,pff_snap_count
2016,41116,Willie Johnson,WR,Marshall,0.0011950458521600969,0.0026899353565519087,30.0,pff_denominator
2016,41126,Terence Stephens Jr.,HB,Bowling Green,0.0018280173939382003,0.00803568480056503,29.0,pff_snap_count
2016,41129,Brian Herrien,HB,Georgia,0.014211292101551571,0.07332408154653021,113.0,pff_snap_count
2016,41131,Tanner Stallings,C,UTEP,-0.03321794381096632,-0.010537893594977026,291.0,pff_snap_count
2016,41132,Aaron Mathews,WR,Pittsburgh,-0.003336769588789536,0.00045360188306981463,66.0,pff_denominator
2016,41135,Jeremy Lewis,HB,Tennessee,7.595756429707572e-05,0.00034382771209351593,12.0,pff_snap_count
2016,41139,Zach Shackelford,C,Texas,-0.052071638751756695,0.0011788727541075638,657.0,pff_snap_count
2016,41141,Matt Hennessy,C,Temple,-0.008908958915009976,-0.004985320015061474,51.0,pff_snap_count
2016,41146,Kyree Woods,CB,San Diego State,0.000252240337182888,0.001324300709564651,27.0,pff_snap_count
2016,41193,Darrell Henderson Jr.,HB,Memphis,0.0776937913765804,0.19960959878676435,296.0,pff_snap_count
2016,41200,D.J. Owens,WR,Tulane,-0.00502907298315368,-0.0019286529011383119,63.0,pff_denominator
2016,41247,Trishton Jackson,WR,Michigan State,-0.00684336376293073,-0.0030494986373985986,65.0,pff_snap_count
2016,41265,Mike Johnson,G,Army,-0.011785072928243037,0.010641009309595245,229.0,pff_snap_count
2016,41274,Tyler Tutt,HB,Texas State,-0.0028988016465263874,0.0077265693653216505,50.0,pff_snap_count
2016,41284,Troy Cassidy,LB,San Diego State,0.0032895922960382382,0.00724564483841138,36.0,pff_snap_count
2016,41292,Caleb Evans,QB,UL Monroe,0.053564994378422326,0.29893916557413547,372.0,pff_snap_count
2016,41294,Mason Petrino,QB,Idaho,0.013493420249829826,0.03462028540843892,44.0,pff_snap_count
2016,41302,Tra Barnett,HB,Georgia State,-0.0004335234074127211,0.021295186015435574,81.0,pff_snap_count
2016,41334,Greg Long,G,UTEP,-0.01142697964361259,0.015974364825903007,365.0,pff_snap_count
2016,41365,T.J. Hammonds,HB,Arkansas,-0.002039853100907551,0.0046339929822063215,18.0,pff_snap_count
2016,41368,Malik Lee,FB,Massachusetts,-0.013861742311681009,0.006314376654933085,71.0,pff_snap_count
2016,41383,Luke Harris,G,Middle Tennessee,0.0005942762377195141,0.0035800680748104556,40.0,pff_snap_count
2016,41386,Troy Elliott,G,Arkansas State,-0.015428679399947624,0.0052757456889302844,242.0,pff_snap_count
2016,41388,Frederick Mauigoa,C,Washington State,0.002017812856026581,0.005230572988191198,46.0,pff_snap_count
2016,41391,Grant Radakovich,TE,Clemson,0.001896768627046817,0.00456223767379468,12.0,pff_snap_count
2016,41401,Gardner Minshew,QB,East Carolina,0.2610061096013405,0.5383577054188274,301.0,pff_snap_count
2016,41406,Javon Wims,WR,Georgia,-0.019144603406462072,0.014791580281519862,196.0,pff_denominator
2016,41437,Marcus Tatum,T,Tennessee,-0.010482717579088995,-0.0016141144721754245,73.0,pff_snap_count
2016,41450,A'Lique Terry,C,Wake Forest,0.0041117556117700755,0.020775610518286663,220.0,pff_snap_count
2016,41473,Steven Rowzee,G,Troy,-0.07286787833158995,-0.01043459803823824,823.0,pff_snap_count
2016,41482,Ben Powers,G,Oklahoma,0.03289270636032675,0.09717259106381713,780.0,pff_snap_count
2016,41489,Eric Sutton,CB,SMU,0.0001413815105535764,0.00039814719930144005,18.0,pff_snap_count
