team,season,games,wins,win_pct,margin_pg,pf_pg,pa_pg,conference
Marshall,2021,13,7,0.5384615384615384,9.23076923076923,33.0,23.76923076923077,CUSA
Marshall,2022,13,9,0.6923076923076923,8.461538461538462,24.46153846153846,16.0,SBC
Marshall,2023,13,6,0.46153846153846156,-5.923076923076923,22.76923076923077,28.692307692307693,SBC
Marshall,2024,13,10,0.7692307692307693,8.76923076923077,31.846153846153847,23.076923076923077,SBC
Marshall,2025,12,5,0.4166666666666667,0.5,30.75,30.25,Sun Belt
Maryland,2014,13,7,0.5384615384615384,-1.6923076923076923,28.46153846153846,30.153846153846153,B1G
Maryland,2015,12,3,0.25,-9.75,24.666666666666668,34.416666666666664,B1G
Maryland,2016,13,6,0.46153846153846156,-3.769230769230769,25.76923076923077,29.53846153846154,B1G
Maryland,2017,12,4,0.3333333333333333,-13.0,24.083333333333332,37.083333333333336,B1G
Maryland,2018,12,5,0.4166666666666667,-0.16666666666666666,28.5,28.666666666666668,B1G
Maryland,2019,12,3,0.25,-9.416666666666666,25.25,34.666666666666664,B1G
Maryland,2021,13,7,0.5384615384615384,-1.3846153846153846,29.307692307692307,30.692307692307693,B1G
Maryland,2022,13,8,0.6153846153846154,5.0,28.153846153846153,23.153846153846153,B1G
Maryland,2023,13,8,0.6153846153846154,7.230769230769231,29.692307692307693,22.46153846153846,B1G
Maryland,2024,12,4,0.3333333333333333,-6.75,23.666666666666668,30.416666666666668,B1G
Maryland,2025,12,4,0.3333333333333333,-3.0,23.5,26.5,Big Ten
Massachusetts,2014,12,3,0.25,-5.666666666666667,27.333333333333332,33.0,MAC
Massachusetts,2015,12,3,0.25,-9.25,22.166666666666668,31.416666666666668,MAC
Massachusetts,2016,12,2,0.16666666666666666,-12.166666666666666,23.333333333333332,35.5,Ind
Massachusetts,2017,12,4,0.3333333333333333,-1.25,30.583333333333332,31.833333333333332,Ind
Massachusetts,2018,12,4,0.3333333333333333,-10.083333333333334,32.833333333333336,42.916666666666664,Ind
Massachusetts,2019,12,1,0.08333333333333333,-32.916666666666664,19.75,52.666666666666664,Ind
Massachusetts,2021,12,1,0.08333333333333333,-26.75,16.333333333333332,43.083333333333336,Ind
Massachusetts,2022,12,1,0.08333333333333333,-18.583333333333332,12.5,31.083333333333332,Ind
Massachusetts,2023,12,3,0.25,-14.666666666666666,23.166666666666668,37.833333333333336,Ind
Massachusetts,2024,12,2,0.16666666666666666,-13.0,22.5,35.5,Ind
Massachusetts,2025,12,0,0.0,-27.5,11.083333333333334,38.583333333333336,Mid-American
Memphis,2014,13,10,0.7692307692307693,16.76923076923077,36.23076923076923,19.46153846153846,AAC
Memphis,2015,13,9,0.6923076923076923,12.846153846153847,40.15384615384615,27.307692307692307,AAC
Memphis,2016,13,8,0.6153846153846154,10.0,38.84615384615385,28.846153846153847,AAC
Memphis,2017,13,10,0.7692307692307693,13.076923076923077,45.53846153846154,32.46153846153846,AAC
Memphis,2018,14,8,0.5714285714285714,11.0,42.92857142857143,31.928571428571427,AAC
Memphis,2019,14,12,0.8571428571428571,14.0,40.42857142857143,26.428571428571427,AAC
Memphis,2021,12,6,0.5,0.8333333333333334,30.083333333333332,29.25,AAC
Memphis,2022,13,7,0.5384615384615384,9.307692307692308,35.30769230769231,26.0,AAC
Memphis,2023,13,10,0.7692307692307693,10.615384615384615,39.38461538461539,28.76923076923077,AAC
Memphis,2024,13,11,0.8461538461538461,11.846153846153847,35.69230769230769,23.846153846153847,AAC
Memphis,2025,13,8,0.6153846153846154,9.307692307692308,32.46153846153846,23.153846153846153,American Athletic
Miami,2014,13,6,0.46153846153846156,4.923076923076923,29.23076923076923,24.307692307692307,ACC
Miami,2015,13,8,0.6153846153846154,-0.38461538461538464,27.76923076923077,28.153846153846153,ACC
Miami,2016,13,9,0.6923076923076923,15.76923076923077,34.30769230769231,18.53846153846154,ACC
Miami,2017,13,10,0.7692307692307693,8.076923076923077,29.076923076923077,21.0,ACC
Miami,2018,13,7,0.5384615384615384,9.307692307692308,28.76923076923077,19.46153846153846,ACC
Miami,2019,13,6,0.46153846153846156,5.461538461538462,25.692307692307693,20.23076923076923,ACC
Miami,2021,12,7,0.5833333333333334,5.666666666666667,34.083333333333336,28.416666666666668,ACC
Miami,2022,12,5,0.4166666666666667,-3.1666666666666665,23.583333333333332,26.75,ACC
Miami,2023,13,7,0.5384615384615384,8.692307692307692,31.46153846153846,22.76923076923077,ACC
Miami,2024,13,10,0.7692307692307693,18.615384615384617,43.92307692307692,25.307692307692307,ACC
Miami,2025,16,13,0.8125,16.125,30.9375,14.8125,ACC
Miami (OH),2014,12,2,0.16666666666666666,-9.5,22.333333333333332,31.833333333333332,MAC
Miami (OH),2015,12,3,0.25,-14.083333333333334,17.916666666666668,32.0,MAC
Miami (OH),2016,13,6,0.46153846153846156,-0.9230769230769231,22.846153846153847,23.76923076923077,MAC
Miami (OH),2017,12,5,0.4166666666666667,0.3333333333333333,24.416666666666668,24.083333333333332,MAC
Miami (OH),2018,12,6,0.5,2.5833333333333335,28.083333333333332,25.5,MAC
Miami (OH),2019,14,8,0.5714285714285714,-4.0,24.142857142857142,28.142857142857142,MAC
Miami (OH),2021,13,7,0.5384615384615384,5.846153846153846,28.923076923076923,23.076923076923077,MAC
Miami (OH),2022,13,6,0.46153846153846156,-2.3846153846153846,20.23076923076923,22.615384615384617,MAC
Miami (OH),2023,14,11,0.7857142857142857,9.714285714285714,25.642857142857142,15.928571428571429,MAC
Miami (OH),2024,14,9,0.6428571428571429,5.285714285714286,24.071428571428573,18.785714285714285,MAC
Miami (OH),2025,14,7,0.5,1.7857142857142858,23.5,21.714285714285715,Mid-American
Michigan,2014,12,5,0.4166666666666667,-1.5,20.916666666666668,22.416666666666668,B1G
Michigan,2015,13,10,0.7692307692307693,15.0,31.384615384615383,16.384615384615383,B1G
Michigan,2016,13,10,0.7692307692307693,26.23076923076923,40.30769230769231,14.076923076923077,B1G
Michigan,2017,13,8,0.6153846153846154,6.384615384615385,25.23076923076923,18.846153846153847,B1G
Michigan,2018,13,10,0.7692307692307693,15.76923076923077,35.15384615384615,19.384615384615383,B1G
Michigan,2019,13,9,0.6923076923076923,11.0,31.692307692307693,20.692307692307693,B1G
Michigan,2021,14,12,0.8571428571428571,18.428571428571427,35.785714285714285,17.357142857142858,B1G
Michigan,2022,14,13,0.9285714285714286,24.357142857142858,40.42857142857143,16.071428571428573,B1G
Michigan,2023,15,15,1.0,25.466666666666665,35.86666666666667,10.4,B1G
Michigan,2024,13,8,0.6153846153846154,2.076923076923077,22.0,19.923076923076923,B1G
Michigan,2025,13,9,0.6923076923076923,7.153846153846154,27.53846153846154,20.384615384615383,Big Ten
Michigan State,2014,13,11,0.8461538461538461,21.46153846153846,43.0,21.53846153846154,B1G
Michigan State,2015,14,12,0.8571428571428571,8.071428571428571,29.785714285714285,21.714285714285715,B1G
Michigan State,2016,12,3,0.25,-3.6666666666666665,24.083333333333332,27.75,B1G
Michigan State,2017,13,10,0.7692307692307693,4.538461538461538,24.53846153846154,20.0,B1G
Michigan State,2018,13,7,0.5384615384615384,1.5384615384615385,18.692307692307693,17.153846153846153,B1G
Michigan State,2019,13,7,0.5384615384615384,-0.15384615384615385,22.384615384615383,22.53846153846154,B1G
Michigan State,2021,13,11,0.8461538461538461,6.538461538461538,31.846153846153847,25.307692307692307,B1G
Michigan State,2022,12,5,0.4166666666666667,-3.0,24.416666666666668,27.416666666666668,B1G
Michigan State,2023,12,4,0.3333333333333333,-12.416666666666666,15.916666666666666,28.333333333333332,B1G
Michigan State,2024,12,5,0.4166666666666667,-6.75,19.333333333333332,26.083333333333332,B1G
Michigan State,2025,12,4,0.3333333333333333,-5.333333333333333,24.583333333333332,29.916666666666668,Big Ten
Middle Tennessee,2014,12,6,0.5,0.08333333333333333,31.583333333333332,31.5,CUSA
Middle Tennessee,2015,13,7,0.5384615384615384,7.384615384615385,34.0,26.615384615384617,CUSA
Middle Tennessee,2016,13,8,0.6153846153846154,3.923076923076923,39.69230769230769,35.76923076923077,CUSA
Middle Tennessee,2017,13,7,0.5384615384615384,0.8461538461538461,25.53846153846154,24.692307692307693,CUSA
Middle Tennessee,2018,14,8,0.5714285714285714,1.2857142857142858,28.0,26.714285714285715,CUSA
Middle Tennessee,2019,12,4,0.3333333333333333,-3.5833333333333335,26.333333333333332,29.916666666666668,CUSA
Middle Tennessee,2021,13,7,0.5384615384615384,4.153846153846154,29.846153846153847,25.692307692307693,CUSA
Middle Tennessee,2022,13,8,0.6153846153846154,1.1538461538461537,28.846153846153847,27.692307692307693,CUSA
Middle Tennessee,2023,12,4,0.3333333333333333,-3.8333333333333335,24.25,28.083333333333332,CUSA
Middle Tennessee,2024,12,3,0.25,-16.166666666666668,18.083333333333332,34.25,CUSA
Middle Tennessee,2025,12,3,0.25,-8.5,22.416666666666668,30.916666666666668,Conference USA
Minnesota,2014,13,8,0.6153846153846154,4.230769230769231,28.384615384615383,24.153846153846153,B1G
Minnesota,2015,13,6,0.46153846153846156,-2.6923076923076925,22.46153846153846,25.153846153846153,B1G
Minnesota,2016,13,9,0.6923076923076923,7.230769230769231,29.307692307692307,22.076923076923077,B1G
Minnesota,2017,12,5,0.4166666666666667,-0.75,22.083333333333332,22.833333333333332,B1G
Minnesota,2018,13,7,0.5384615384615384,2.3846153846153846,28.923076923076923,26.53846153846154,B1G
Minnesota,2019,13,11,0.8461538461538461,11.538461538461538,34.07692307692308,22.53846153846154,B1G
Minnesota,2021,13,9,0.6923076923076923,8.153846153846153,25.46153846153846,17.307692307692307,B1G
Minnesota,2022,13,9,0.6923076923076923,14.384615384615385,28.23076923076923,13.846153846153847,B1G
Minnesota,2023,13,6,0.46153846153846156,-5.769230769230769,20.923076923076923,26.692307692307693,B1G
Minnesota,2024,13,8,0.6153846153846154,9.23076923076923,26.153846153846153,16.923076923076923,B1G
Minnesota,2025,13,8,0.6153846153846154,0.07692307692307693,23.0,22.923076923076923,Big Ten
Mississippi State,2014,13,10,0.7692307692307693,15.23076923076923,36.92307692307692,21.692307692307693,SEC
Mississippi State,2015,13,9,0.6923076923076923,11.153846153846153,34.38461538461539,23.23076923076923,SEC
Mississippi State,2016,13,6,0.46153846153846156,-1.3846153846153846,30.384615384615383,31.76923076923077,SEC
Mississippi State,2017,13,9,0.6923076923076923,11.076923076923077,32.0,20.923076923076923,SEC
Mississippi State,2018,13,8,0.6153846153846154,15.384615384615385,28.53846153846154,13.153846153846153,SEC
Mississippi State,2019,13,6,0.46153846153846156,-1.2307692307692308,27.615384615384617,28.846153846153847,SEC
Mississippi State,2021,13,7,0.5384615384615384,3.1538461538461537,29.076923076923077,25.923076923076923,SEC
Mississippi State,2022,13,9,0.6923076923076923,8.538461538461538,31.615384615384617,23.076923076923077,SEC
Mississippi State,2023,12,5,0.4166666666666667,-4.75,21.833333333333332,26.583333333333332,SEC
Mississippi State,2024,12,2,0.16666666666666666,-8.25,25.833333333333332,34.083333333333336,SEC
Mississippi State,2025,13,5,0.38461538461538464,0.15384615384615385,30.384615384615383,30.23076923076923,SEC
Missouri,2014,14,11,0.7857142857142857,6.714285714285714,27.785714285714285,21.071428571428573,SEC
Missouri,2015,12,5,0.4166666666666667,-2.5833333333333335,13.583333333333334,16.166666666666668,SEC
Missouri,2016,12,4,0.3333333333333333,-0.08333333333333333,31.416666666666668,31.5,SEC
Missouri,2017,13,7,0.5384615384615384,5.6923076923076925,37.53846153846154,31.846153846153847,SEC
Missouri,2018,13,8,0.6153846153846154,11.153846153846153,36.61538461538461,25.46153846153846,SEC
Missouri,2019,12,6,0.5,5.916666666666667,25.333333333333332,19.416666666666668,SEC
Missouri,2021,13,6,0.46153846153846156,-4.769230769230769,29.076923076923077,33.84615384615385,SEC
Missouri,2022,13,6,0.46153846153846156,-0.3076923076923077,24.846153846153847,25.153846153846153,SEC
Missouri,2023,13,11,0.8461538461538461,11.692307692307692,32.53846153846154,20.846153846153847,SEC
Missouri,2024,13,10,0.7692307692307693,8.538461538461538,28.923076923076923,20.384615384615383,SEC
Missouri,2025,13,8,0.6153846153846154,11.307692307692308,30.23076923076923,18.923076923076923,SEC
Missouri State,2025,13,7,0.5384615384615384,-3.1538461538461537,25.615384615384617,28.76923076923077,Conference USA
NC State,2014,13,8,0.6153846153846154,3.1538461538461537,30.153846153846153,27.0,ACC
NC State,2015,13,7,0.5384615384615384,7.384615384615385,33.23076923076923,25.846153846153847,ACC
NC State,2016,13,7,0.5384615384615384,4.230769230769231,27.0,22.76923076923077,ACC
NC State,2017,13,9,0.6923076923076923,7.0,32.23076923076923,25.23076923076923,ACC
NC State,2018,13,9,0.6923076923076923,8.923076923076923,33.84615384615385,24.923076923076923,ACC
NC State,2019,12,4,0.3333333333333333,-8.0,22.083333333333332,30.083333333333332,ACC
NC State,2021,12,9,0.75,13.416666666666666,33.083333333333336,19.666666666666668,ACC
NC State,2022,13,8,0.6153846153846154,5.153846153846154,24.307692307692307,19.153846153846153,ACC
NC State,2023,13,9,0.6923076923076923,5.461538461538462,26.23076923076923,20.76923076923077,ACC
NC State,2024,13,6,0.46153846153846156,-1.6153846153846154,28.53846153846154,30.153846153846153,ACC
NC State,2025,13,8,0.6153846153846154,3.076923076923077,30.23076923076923,27.153846153846153,ACC
Navy,2014,13,8,0.6153846153846154,4.538461538461538,31.846153846153847,27.307692307692307,Ind
Navy,2015,13,11,0.8461538461538461,14.923076923076923,36.76923076923077,21.846153846153847,AAC
Navy,2016,14,9,0.6428571428571429,6.928571428571429,37.92857142857143,31.0,AAC
Navy,2017,13,7,0.5384615384615384,4.153846153846154,30.46153846153846,26.307692307692307,AAC
Navy,2018,13,3,0.23076923076923078,-8.538461538461538,25.0,33.53846153846154,AAC
Navy,2019,13,11,0.8461538461538461,14.846153846153847,37.15384615384615,22.307692307692307,AAC
Navy,2021,12,4,0.3333333333333333,-8.166666666666666,20.083333333333332,28.25,AAC
Navy,2022,12,4,0.3333333333333333,-2.4166666666666665,21.916666666666668,24.333333333333332,AAC
Navy,2023,12,5,0.4166666666666667,-4.75,17.666666666666668,22.416666666666668,AAC
Navy,2024,13,10,0.7692307692307693,9.153846153846153,31.307692307692307,22.153846153846153,AAC
Navy,2025,13,11,0.8461538461538461,6.461538461538462,31.46153846153846,25.0,American Athletic
Nebraska,2014,13,9,0.6923076923076923,11.384615384615385,37.76923076923077,26.384615384615383,B1G
Nebraska,2015,13,6,0.46153846153846156,5.0,32.84615384615385,27.846153846153847,B1G
Nebraska,2016,13,9,0.6923076923076923,2.6153846153846154,26.53846153846154,23.923076923076923,B1G
Nebraska,2017,12,4,0.3333333333333333,-10.666666666666666,25.75,36.416666666666664,B1G
Nebraska,2018,12,4,0.3333333333333333,-1.25,30.0,31.25,B1G
Nebraska,2019,12,5,0.4166666666666667,0.25,28.0,27.75,B1G
Nebraska,2021,12,3,0.25,5.25,27.916666666666668,22.666666666666668,B1G
Nebraska,2022,12,4,0.3333333333333333,-5.0,22.583333333333332,27.583333333333332,B1G
Nebraska,2023,12,5,0.4166666666666667,-0.25,18.0,18.25,B1G
Nebraska,2024,13,7,0.5384615384615384,4.076923076923077,23.53846153846154,19.46153846153846,B1G
Nebraska,2025,13,7,0.5384615384615384,4.076923076923077,28.692307692307693,24.615384615384617,Big Ten
Nevada,2014,13,7,0.5384615384615384,1.9230769230769231,29.153846153846153,27.23076923076923,MWC
Nevada,2015,13,7,0.5384615384615384,-0.6153846153846154,26.23076923076923,26.846153846153847,MWC
Nevada,2016,12,5,0.4166666666666667,-3.5833333333333335,25.416666666666668,29.0,MWC
Nevada,2017,12,3,0.25,-5.75,28.166666666666668,33.916666666666664,MWC
Nevada,2018,13,8,0.6153846153846154,4.153846153846154,31.076923076923077,26.923076923076923,MWC
Nevada,2019,13,7,0.5384615384615384,-10.615384615384615,21.307692307692307,31.923076923076923,MWC
Nevada,2021,13,8,0.6153846153846154,9.153846153846153,35.69230769230769,26.53846153846154,MWC
Nevada,2022,12,2,0.16666666666666666,-12.083333333333334,18.833333333333332,30.916666666666668,MWC
Nevada,2023,12,2,0.16666666666666666,-16.083333333333332,17.333333333333332,33.416666666666664,MWC
Nevada,2024,13,3,0.23076923076923078,-5.6923076923076925,23.076923076923077,28.76923076923077,MWC
Nevada,2025,12,3,0.25,-9.916666666666666,17.583333333333332,27.5,Mountain West
New Mexico,2014,12,4,0.3333333333333333,-8.25,27.666666666666668,35.916666666666664,MWC
New Mexico,2015,13,7,0.5384615384615384,1.5384615384615385,29.923076923076923,28.384615384615383,MWC
New Mexico,2016,13,9,0.6923076923076923,5.230769230769231,36.69230769230769,31.46153846153846,MWC
New Mexico,2017,12,3,0.25,-11.166666666666666,20.666666666666668,31.833333333333332,MWC
New Mexico,2018,12,3,0.25,-9.583333333333334,26.583333333333332,36.166666666666664,MWC
New Mexico,2019,12,2,0.16666666666666666,-14.916666666666666,22.25,37.166666666666664,MWC
New Mexico,2021,12,3,0.25,-16.25,12.166666666666666,28.416666666666668,MWC
New Mexico,2022,12,2,0.16666666666666666,-12.916666666666666,13.083333333333334,26.0,MWC
New Mexico,2023,12,4,0.3333333333333333,-7.833333333333333,27.25,35.083333333333336,MWC
New Mexico,2024,12,5,0.4166666666666667,-4.5,33.5,38.0,MWC
New Mexico,2025,13,9,0.6923076923076923,4.769230769230769,27.076923076923077,22.307692307692307,Mountain West
New Mexico State,2014,12,2,0.16666666666666666,-14.583333333333334,24.5,39.083333333333336,SBC
New Mexico State,2015,12,3,0.25,-16.416666666666668,28.583333333333332,45.0,SBC
New Mexico State,2016,12,3,0.25,-14.0,24.833333333333332,38.833333333333336,SBC
New Mexico State,2017,13,7,0.5384615384615384,-0.38461538461538464,29.307692307692307,29.692307692307693,SBC
New Mexico State,2018,12,3,0.25,-16.083333333333332,25.25,41.333333333333336,Ind
New Mexico State,2019,12,2,0.16666666666666666,-19.333333333333332,21.666666666666668,41.0,Ind
New Mexico State,2021,12,2,0.16666666666666666,-17.833333333333332,22.583333333333332,40.416666666666664,Ind
New Mexico State,2022,13,7,0.5384615384615384,1.5384615384615385,25.46153846153846,23.923076923076923,Ind
New Mexico State,2023,15,10,0.6666666666666666,4.666666666666667,27.466666666666665,22.8,CUSA
New Mexico State,2024,12,3,0.25,-14.666666666666666,21.583333333333332,36.25,CUSA
New Mexico State,2025,12,4,0.3333333333333333,-6.0,21.583333333333332,27.583333333333332,Conference USA
North Carolina,2014,13,6,0.46153846153846156,-5.769230769230769,33.23076923076923,39.0,ACC
North Carolina,2015,14,11,0.7857142857142857,16.214285714285715,40.714285714285715,24.5,ACC
North Carolina,2016,13,8,0.6153846153846154,7.384615384615385,32.30769230769231,24.923076923076923,ACC
North Carolina,2017,12,3,0.25,-5.25,26.0,31.25,ACC
North Carolina,2018,11,2,0.18181818181818182,-7.181818181818182,27.363636363636363,34.54545454545455,ACC
North Carolina,2019,13,7,0.5384615384615384,9.384615384615385,33.07692307692308,23.692307692307693,ACC
North Carolina,2021,13,6,0.46153846153846156,3.1538461538461537,35.23076923076923,32.07692307692308,ACC
North Carolina,2022,14,9,0.6428571428571429,3.642857142857143,34.42857142857143,30.785714285714285,ACC
North Carolina,2023,13,8,0.6153846153846154,7.230769230769231,34.53846153846154,27.307692307692307,ACC
North Carolina,2024,13,6,0.46153846153846156,2.8461538461538463,30.923076923076923,28.076923076923077,ACC
North Carolina,2025,12,4,0.3333333333333333,-5.25,19.25,24.5,ACC
North Texas,2014,12,4,0.3333333333333333,-2.6666666666666665,27.166666666666668,29.833333333333332,CUSA
North Texas,2015,12,1,0.08333333333333333,-26.083333333333332,15.166666666666666,41.25,CUSA
North Texas,2016,13,5,0.38461538461538464,-7.846153846153846,24.76923076923077,32.61538461538461,CUSA
North Texas,2017,14,9,0.6428571428571429,0.5,35.5,35.0,CUSA
North Texas,2018,13,9,0.6923076923076923,10.461538461538462,34.61538461538461,24.153846153846153,CUSA
North Texas,2019,12,4,0.3333333333333333,-1.9166666666666667,30.583333333333332,32.5,CUSA
North Texas,2021,13,6,0.46153846153846156,0.0,27.46153846153846,27.46153846153846,CUSA
North Texas,2022,14,7,0.5,2.0714285714285716,33.785714285714285,31.714285714285715,CUSA
North Texas,2023,12,5,0.4166666666666667,-2.5833333333333335,34.5,37.083333333333336,AAC
North Texas,2024,13,6,0.46153846153846156,-0.6153846153846154,33.53846153846154,34.15384615384615,AAC
North Texas,2025,14,12,0.8571428571428571,18.571428571428573,45.07142857142857,26.5,American Athletic
Northern Illinois,2014,14,11,0.7857142857142857,5.857142857142857,31.5,25.642857142857142,MAC
Northern Illinois,2015,14,8,0.5714285714285714,3.5,31.142857142857142,27.642857142857142,MAC
Northern Illinois,2016,12,5,0.4166666666666667,0.16666666666666666,30.5,30.333333333333332,MAC
Northern Illinois,2017,13,8,0.6153846153846154,6.923076923076923,28.923076923076923,22.0,MAC
Northern Illinois,2018,14,8,0.5714285714285714,-2.5,20.142857142857142,22.642857142857142,MAC
Northern Illinois,2019,12,5,0.4166666666666667,-5.333333333333333,22.833333333333332,28.166666666666668,MAC
Northern Illinois,2021,14,9,0.6428571428571429,-1.5,32.214285714285715,33.714285714285715,MAC
Northern Illinois,2022,12,3,0.25,-5.5,27.25,32.75,MAC
Northern Illinois,2023,13,7,0.5384615384615384,3.923076923076923,24.923076923076923,21.0,MAC
Northern Illinois,2024,13,8,0.6153846153846154,6.0,24.53846153846154,18.53846153846154,MAC
Northern Illinois,2025,12,3,0.25,-7.25,17.083333333333332,24.333333333333332,Mid-American
Northwestern,2014,12,5,0.4166666666666667,-2.1666666666666665,23.0,25.166666666666668,B1G
Northwestern,2015,13,10,0.7692307692307693,0.9230769230769231,19.53846153846154,18.615384615384617,B1G
Northwestern,2016,13,7,0.5384615384615384,3.769230769230769,26.0,22.23076923076923,B1G
Northwestern,2017,13,10,0.7692307692307693,9.153846153846153,29.23076923076923,20.076923076923077,B1G
Northwestern,2018,14,9,0.6428571428571429,1.0,24.214285714285715,23.214285714285715,B1G
Northwestern,2019,12,3,0.25,-7.25,16.333333333333332,23.583333333333332,B1G
Northwestern,2021,12,3,0.25,-12.416666666666666,16.583333333333332,29.0,B1G
Northwestern,2022,12,1,0.08333333333333333,-14.583333333333334,13.75,28.333333333333332,B1G
Northwestern,2023,13,8,0.6153846153846154,-0.46153846153846156,22.076923076923077,22.53846153846154,B1G
Northwestern,2024,12,4,0.3333333333333333,-8.5,17.833333333333332,26.333333333333332,B1G
Northwestern,2025,13,7,0.5384615384615384,3.5384615384615383,23.384615384615383,19.846153846153847,Big Ten
Notre Dame,2014,13,8,0.6153846153846154,3.6923076923076925,32.84615384615385,29.153846153846153,Ind
Notre Dame,2015,13,10,0.7692307692307693,10.153846153846153,34.23076923076923,24.076923076923077,Ind
Notre Dame,2016,12,4,0.3333333333333333,3.0833333333333335,30.916666666666668,27.833333333333332,Ind
Notre Dame,2017,13,10,0.7692307692307693,12.76923076923077,34.23076923076923,21.46153846153846,Ind
Notre Dame,2018,13,12,0.9230769230769231,13.153846153846153,31.384615384615383,18.23076923076923,Ind
Notre Dame,2019,13,11,0.8461538461538461,18.846153846153847,36.76923076923077,17.923076923076923,Ind
Notre Dame,2021,13,11,0.8461538461538461,15.538461538461538,35.23076923076923,19.692307692307693,Ind
Notre Dame,2022,13,9,0.6923076923076923,8.76923076923077,31.76923076923077,23.0,Ind
Notre Dame,2023,13,10,0.7692307692307693,23.23076923076923,39.15384615384615,15.923076923076923,Ind
Notre Dame,2024,16,14,0.875,20.625,36.125,15.5,Ind
Notre Dame,2025,12,10,0.8333333333333334,24.416666666666668,42.0,17.583333333333332,FBS Independents
Ohio,2014,12,6,0.5,-4.333333333333333,20.5,24.833333333333332,MAC
Ohio,2015,13,8,0.6153846153846154,2.230769230769231,27.53846153846154,25.307692307692307,MAC
Ohio,2016,14,8,0.5714285714285714,3.642857142857143,26.285714285714285,22.642857142857142,MAC
Ohio,2017,13,9,0.6923076923076923,14.846153846153847,39.07692307692308,24.23076923076923,MAC
Ohio,2018,13,9,0.6923076923076923,15.461538461538462,40.07692307692308,24.615384615384617,MAC
Ohio,2019,13,7,0.5384615384615384,7.769230769230769,34.30769230769231,26.53846153846154,MAC
Ohio,2021,12,3,0.25,-7.75,22.583333333333332,30.333333333333332,MAC
Ohio,2022,14,10,0.7142857142857143,3.5,31.785714285714285,28.285714285714285,MAC
Ohio,2023,13,10,0.7692307692307693,8.461538461538462,24.307692307692307,15.846153846153847,MAC
Ohio,2024,14,11,0.7857142857142857,11.142857142857142,29.285714285714285,18.142857142857142,MAC
Ohio,2025,13,9,0.6923076923076923,5.846153846153846,27.76923076923077,21.923076923076923,Mid-American
Ohio State,2014,15,14,0.9333333333333333,22.8,44.8,22.0,B1G
Ohio State,2015,13,12,0.9230769230769231,20.615384615384617,35.69230769230769,15.076923076923077,B1G
Ohio State,2016,13,11,0.8461538461538461,23.923076923076923,39.38461538461539,15.461538461538462,B1G
Ohio State,2017,14,12,0.8571428571428571,22.142857142857142,41.142857142857146,19.0,B1G
Ohio State,2018,14,13,0.9285714285714286,16.857142857142858,42.357142857142854,25.5,B1G
Ohio State,2019,14,13,0.9285714285714286,33.142857142857146,46.857142857142854,13.714285714285714,B1G
Ohio State,2021,13,11,0.8461538461538461,22.923076923076923,45.69230769230769,22.76923076923077,B1G
Ohio State,2022,13,11,0.8461538461538461,23.23076923076923,44.23076923076923,21.0,B1G
Ohio State,2023,13,11,0.8461538461538461,19.307692307692307,30.53846153846154,11.23076923076923,B1G
Ohio State,2024,16,14,0.875,22.8125,35.6875,12.875,B1G
Ohio State,2025,14,12,0.8571428571428571,24.142857142857142,33.42857142857143,9.285714285714286,Big Ten
Oklahoma,2014,13,8,0.6153846153846154,10.461538461538462,36.38461538461539,25.923076923076923,B12
Oklahoma,2015,13,11,0.8461538461538461,21.53846153846154,43.53846153846154,22.0,B12
Oklahoma,2016,13,11,0.8461538461538461,15.076923076923077,43.92307692307692,28.846153846153847,B12
Oklahoma,2017,14,12,0.8571428571428571,18.071428571428573,45.142857142857146,27.071428571428573,B12
Oklahoma,2018,14,12,0.8571428571428571,15.071428571428571,48.357142857142854,33.285714285714285,B12
Oklahoma,2019,14,12,0.8571428571428571,14.857142857142858,42.142857142857146,27.285714285714285,B12
Oklahoma,2021,13,11,0.8461538461538461,13.307692307692308,39.07692307692308,25.76923076923077,B12
Oklahoma,2022,13,6,0.46153846153846156,2.8461538461538463,32.84615384615385,30.0,B12
Oklahoma,2023,13,10,0.7692307692307693,18.23076923076923,41.69230769230769,23.46153846153846,B12
Oklahoma,2024,13,6,0.46153846153846156,2.4615384615384617,24.0,21.53846153846154,SEC
Oklahoma,2025,13,10,0.7692307692307693,10.76923076923077,26.23076923076923,15.461538461538462,SEC
Oklahoma State,2014,13,7,0.5384615384615384,-3.6153846153846154,27.615384615384617,31.23076923076923,B12
Oklahoma State,2015,13,10,0.7692307692307693,9.076923076923077,39.53846153846154,30.46153846153846,B12
Oklahoma State,2016,13,10,0.7692307692307693,12.076923076923077,38.61538461538461,26.53846153846154,B12
Oklahoma State,2017,13,10,0.7692307692307693,15.615384615384615,45.0,29.384615384615383,B12
Oklahoma State,2018,13,7,0.5384615384615384,5.923076923076923,38.38461538461539,32.46153846153846,B12
Oklahoma State,2019,13,8,0.6153846153846154,5.6923076923076925,32.46153846153846,26.76923076923077,B12
Oklahoma State,2021,14,12,0.8571428571428571,13.0,31.071428571428573,18.071428571428573,B12
Oklahoma State,2022,13,7,0.5384615384615384,1.6923076923076923,30.615384615384617,28.923076923076923,B12
Oklahoma State,2023,14,10,0.7142857142857143,1.0,29.571428571428573,28.571428571428573,B12
Oklahoma State,2024,12,3,0.25,-8.416666666666666,27.166666666666668,35.583333333333336,B12
