season,team,group,proj_war
2021,Miami,SAF,0.18056783185008576
2021,Miami,TE,0.11514389465283155
2021,Miami,WR,0.19569641780644337
2021,Miami (OH),CB,0.2858298047626169
2021,Miami (OH),DT,0.10318507376955585
2021,Miami (OH),EDGE,0.12152725944450288
2021,Miami (OH),LB,0.0999578753037166
2021,Miami (OH),QB,0.1964274068088243
2021,Miami (OH),RB,0.09063516546352729
2021,Miami (OH),SAF,0.00657371856396877
2021,Miami (OH),TE,0.05681249977406511
2021,Miami (OH),WR,0.1338533884784673
2021,Michigan,CB,0.2162146634521814
2021,Michigan,DT,0.12645276414331091
2021,Michigan,EDGE,0.0892166452053116
2021,Michigan,LB,0.15201430484307438
2021,Michigan,QB,0.36528960611816597
2021,Michigan,RB,0.14865461044677794
2021,Michigan,SAF,0.03042464606868503
2021,Michigan,TE,0.05217999739806714
2021,Michigan,WR,0.17337397788437675
2021,Michigan State,CB,0.1297660269854771
2021,Michigan State,DT,0.1349196321753653
2021,Michigan State,EDGE,0.21205898177553623
2021,Michigan State,IOL,0.09867865435816414
2021,Michigan State,LB,0.21005564916263725
2021,Michigan State,OT,0.050447037591288886
2021,Michigan State,QB,0.333261692203078
2021,Michigan State,RB,0.1298393488048105
2021,Michigan State,SAF,0.1470530390556927
2021,Michigan State,TE,0.06348366671699245
2021,Michigan State,WR,0.09235187118368555
2021,Middle Tennessee,CB,0.09945193245544728
2021,Middle Tennessee,DT,0.07448461605066242
2021,Middle Tennessee,EDGE,0.06197225905818267
2021,Middle Tennessee,LB,0.17683905889213408
2021,Middle Tennessee,QB,0.1892668537236831
2021,Middle Tennessee,RB,0.09118682088703733
2021,Middle Tennessee,SAF,0.11356280017305252
2021,Middle Tennessee,TE,0.024885086864244906
2021,Middle Tennessee,WR,0.16359950976895843
2021,Minnesota,CB,0.17538546315454917
2021,Minnesota,DT,0.2063494098380052
2021,Minnesota,LB,0.12884368606133628
2021,Minnesota,QB,0.2545355105589056
2021,Minnesota,RB,0.13365976615420638
2021,Minnesota,SAF,0.01276834368072479
2021,Minnesota,TE,0.13009291484016489
2021,Minnesota,WR,0.1412434883298135
2021,Mississippi State,CB,0.13041081759945491
2021,Mississippi State,DT,0.13528150635923225
2021,Mississippi State,EDGE,0.10737215473643327
2021,Mississippi State,LB,0.10924065611178135
2021,Mississippi State,QB,0.08635430758425695
2021,Mississippi State,RB,0.07087104542938374
2021,Mississippi State,SAF,0.13234971714834476
2021,Mississippi State,WR,0.14371987756205287
2021,Missouri,CB,0.14476265271002273
2021,Missouri,DT,0.20478316416039224
2021,Missouri,EDGE,0.09905106308966931
2021,Missouri,LB,0.23035029182827169
2021,Missouri,QB,0.2030166036988258
2021,Missouri,RB,0.1339386127172073
2021,Missouri,SAF,0.06909741496670405
2021,Missouri,TE,0.08724421260583373
2021,Missouri,WR,0.12125291708802163
2021,Missouri State,CB,0.03402888861040908
2021,Missouri State,DT,0.0786104740360917
2021,Missouri State,EDGE,0.004067160388922945
2021,Missouri State,LB,0.016893016092249906
2021,Missouri State,QB,0.09232786272286436
2021,Missouri State,RB,0.012741199257303246
2021,Missouri State,SAF,0.07736177568419166
2021,Missouri State,TE,0.046885507338965085
2021,Missouri State,WR,0.08560973739645457
2021,NC State,CB,0.17263175768838004
2021,NC State,DT,0.1595111291523068
2021,NC State,EDGE,0.10626338117610208
2021,NC State,IOL,0.14803749089109072
2021,NC State,LB,0.2093239039768848
2021,NC State,OT,0.09137416093388405
2021,NC State,QB,0.2092892810134092
2021,NC State,RB,0.09407095856139924
2021,NC State,SAF,0.06459541374839466
2021,NC State,TE,0.06359440932483215
2021,NC State,WR,0.11820521341837426
2021,Navy,CB,0.10498755365663318
2021,Navy,DT,0.08798027381179338
2021,Navy,EDGE,0.03707131990389766
2021,Navy,IOL,0.05786409047902648
2021,Navy,LB,0.17311217461253767
2021,Navy,OT,0.03806681128382016
2021,Navy,QB,0.06033605330967956
2021,Navy,RB,0.06030043116511783
2021,Navy,SAF,0.058286012862918485
2021,Navy,TE,0.009250273025685578
2021,Navy,WR,0.06564129841382996
2021,Nebraska,CB,0.14069111063258113
2021,Nebraska,DT,0.16885370394658364
2021,Nebraska,EDGE,0.06984497397199058
2021,Nebraska,LB,0.14507198747005995
2021,Nebraska,OT,0.011976254990440674
2021,Nebraska,QB,0.23775044580334015
2021,Nebraska,RB,0.11731107541337946
2021,Nebraska,SAF,0.1475644619180455
2021,Nebraska,TE,0.08694280361561658
2021,Nebraska,WR,0.12200274626534217
2021,Nevada,CB,0.2035424583772173
2021,Nevada,DT,0.15459737011044258
2021,Nevada,EDGE,0.12745051112534656
2021,Nevada,LB,0.13377410899421627
2021,Nevada,QB,0.2994706446992372
2021,Nevada,RB,0.11536619838150422
2021,Nevada,SAF,0.018958111773977354
2021,Nevada,TE,0.048770665577529765
2021,Nevada,WR,0.23385434989299464
2021,New Mexico,CB,0.06219528694977955
2021,New Mexico,DT,0.10975984933213531
2021,New Mexico,EDGE,0.10024843303814966
2021,New Mexico,IOL,0.05317826701003223
2021,New Mexico,LB,0.07553569895325608
2021,New Mexico,QB,0.27169871886562424
2021,New Mexico,RB,0.06560268364220924
2021,New Mexico,SAF,0.11576648639199717
2021,New Mexico,TE,0.02889090588003349
2021,New Mexico,WR,0.06520698027687233
2021,New Mexico State,CB,0.03932168243273875
2021,New Mexico State,DT,0.029891405408910776
2021,New Mexico State,LB,0.0361024569267989
2021,New Mexico State,QB,0.018452512482946635
2021,New Mexico State,RB,0.05341226126944798
2021,New Mexico State,SAF,0.020182102348704635
2021,New Mexico State,TE,0.008369355926705426
2021,New Mexico State,WR,0.08139368588048432
2021,North Carolina,CB,0.19804804387318428
2021,North Carolina,DT,0.1584582145487237
2021,North Carolina,EDGE,0.010600824123786089
2021,North Carolina,LB,0.1533274050969626
2021,North Carolina,QB,0.32359525491565755
2021,North Carolina,RB,0.09325421035356608
2021,North Carolina,SAF,0.03000701125135735
2021,North Carolina,TE,0.059522143108311186
2021,North Carolina,WR,0.18579978983958378
2021,North Texas,CB,0.21337401018484187
2021,North Texas,DT,0.18002005320052403
2021,North Texas,EDGE,0.004102539841760022
2021,North Texas,LB,0.2311558833793377
2021,North Texas,QB,0.0663188044932001
2021,North Texas,RB,0.0891787910885812
2021,North Texas,SAF,0.08794413827627658
2021,North Texas,TE,0.06911346463474694
2021,North Texas,WR,0.17683307013278948
2021,Northern Illinois,CB,0.09574558586191725
2021,Northern Illinois,DT,0.19052485444235812
2021,Northern Illinois,EDGE,0.05008150731519562
2021,Northern Illinois,LB,0.1377189139981208
2021,Northern Illinois,QB,0.14535005930344164
2021,Northern Illinois,RB,0.097776275851425
2021,Northern Illinois,SAF,0.023930976457009066
2021,Northern Illinois,TE,0.08867291652685619
2021,Northern Illinois,WR,0.13885235663871687
2021,Northwestern,CB,0.06360426900803401
2021,Northwestern,DT,0.19459364407877966
2021,Northwestern,EDGE,0.041191061225171334
2021,Northwestern,LB,0.08913792536998805
2021,Northwestern,QB,0.4084214956076358
2021,Northwestern,RB,0.11556087817822548
2021,Northwestern,SAF,0.04770288506037079
2021,Northwestern,TE,0.05104715652281151
2021,Northwestern,WR,0.15617460358448546
2021,Notre Dame,CB,0.14875375295652535
2021,Notre Dame,DT,0.25583011394400357
2021,Notre Dame,LB,0.15885145251642774
2021,Notre Dame,QB,0.3302406512534722
2021,Notre Dame,RB,0.07568569898950361
2021,Notre Dame,SAF,0.13730222761189767
2021,Notre Dame,TE,0.1005976153755154
2021,Notre Dame,WR,0.14549898120718643
2021,Ohio,CB,0.09064037457612707
2021,Ohio,DT,0.0653644294735819
2021,Ohio,EDGE,0.07651290440197184
2021,Ohio,LB,0.12323536806111464
2021,Ohio,QB,0.12044931925447899
2021,Ohio,RB,0.0807133401183237
2021,Ohio,SAF,0.05367412710001716
2021,Ohio,TE,0.14376802764412577
2021,Ohio,WR,0.10585111585458756
2021,Ohio State,CB,0.22210961166330281
2021,Ohio State,DT,0.18451696798319328
2021,Ohio State,EDGE,0.1792924058618887
2021,Ohio State,LB,0.1796379522906385
2021,Ohio State,OT,0.01717752255671167
2021,Ohio State,QB,0.22832370348364078
2021,Ohio State,RB,0.1194764508991413
2021,Ohio State,SAF,0.10586794350958977
2021,Ohio State,TE,0.10333227037991422
2021,Ohio State,WR,0.27623759759467265
2021,Oklahoma,CB,0.131510128012527
2021,Oklahoma,DT,0.1990769583238739
2021,Oklahoma,EDGE,0.019100931155681733
2021,Oklahoma,LB,0.155972082189938
2021,Oklahoma,QB,0.20516830462965097
2021,Oklahoma,RB,0.23872070515922036
2021,Oklahoma,SAF,0.16685032737046748
2021,Oklahoma,TE,0.17626298785756733
2021,Oklahoma,WR,0.1346571478816689
2021,Oklahoma State,CB,0.14782212238867407
2021,Oklahoma State,DT,0.18396092495246313
2021,Oklahoma State,EDGE,0.14539138466259874
2021,Oklahoma State,LB,0.20787241259983055
2021,Oklahoma State,QB,0.3999347266268392
2021,Oklahoma State,RB,0.10729535462398747
2021,Oklahoma State,SAF,0.19433340741259483
2021,Oklahoma State,TE,0.016434534602832094
2021,Oklahoma State,WR,0.16371995312701149
2021,Old Dominion,CB,0.09464509948658963
2021,Old Dominion,DT,0.20221191719918885
2021,Old Dominion,EDGE,0.06300059935964272
2021,Old Dominion,LB,0.15767396146311707
2021,Old Dominion,QB,0.24729223205432577
2021,Old Dominion,RB,0.11748042032572527
2021,Old Dominion,SAF,0.05487117421688882
2021,Old Dominion,TE,0.07601022765338651
2021,Old Dominion,WR,0.12125705377863494
2021,Ole Miss,CB,0.18502845248526809
2021,Ole Miss,DT,0.1624840467722017
2021,Ole Miss,EDGE,0.052292014303401524
2021,Ole Miss,LB,0.14034954540867872
2021,Ole Miss,QB,0.4559100820224944
2021,Ole Miss,RB,0.14834583103568982
2021,Ole Miss,SAF,0.06854875290092904
2021,Ole Miss,TE,0.13471286651490477
2021,Ole Miss,WR,0.22285885770887173
2021,Oregon,CB,0.1597705376141905
2021,Oregon,DT,0.13734529905057727
2021,Oregon,EDGE,0.14853934243441186
2021,Oregon,LB,0.18349727673571958
2021,Oregon,QB,0.22921690861821928
2021,Oregon,RB,0.23316170875276526
2021,Oregon,SAF,0.14479946018423726
2021,Oregon,TE,0.13822886826832148
2021,Oregon,WR,0.29066287291182935
2021,Oregon State,CB,0.16839212294786018
2021,Oregon State,DT,0.10763711707812039
2021,Oregon State,LB,0.15926803769688502
2021,Oregon State,QB,0.2630858737636484
2021,Oregon State,RB,0.06977299978257172
2021,Oregon State,SAF,0.0633764343090009
2021,Oregon State,TE,0.09784990594046092
2021,Oregon State,WR,0.1717490068489147
2021,Penn State,CB,0.19354726370339145
2021,Penn State,DT,0.24404980933532414
2021,Penn State,EDGE,0.10365918507555844
2021,Penn State,LB,0.21544229401070455
2021,Penn State,OT,0.023225232107087778
2021,Penn State,QB,0.397698300557248
2021,Penn State,RB,0.1787292818289009
2021,Penn State,SAF,0.1446973678319396
2021,Penn State,TE,0.048989125753329185
2021,Penn State,WR,0.17189245787369933
2021,Pittsburgh,CB,0.15034463049928876
2021,Pittsburgh,DT,0.16571748375989698
2021,Pittsburgh,EDGE,0.024394843020894084
2021,Pittsburgh,LB,0.2698935806651617
2021,Pittsburgh,QB,0.41858964910847557
2021,Pittsburgh,RB,0.1333981713600649
2021,Pittsburgh,TE,0.046108494873319535
2021,Pittsburgh,WR,0.17043699029982712
2021,Purdue,CB,0.1488194854507079
2021,Purdue,DT,0.16904702317921333
2021,Purdue,EDGE,0.1378843681702775
2021,Purdue,LB,0.21265131933648052
2021,Purdue,QB,0.49473623449108584
2021,Purdue,RB,0.08840788279448933
2021,Purdue,SAF,0.057066197632611365
2021,Purdue,TE,0.06095450431050538
2021,Purdue,WR,0.16311786767155706
2021,Rice,CB,0.14004508653923226
2021,Rice,DT,0.14855824292393338
2021,Rice,EDGE,0.08268545150004585
2021,Rice,IOL,0.0014087021511325678
2021,Rice,LB,0.24549545037908072
2021,Rice,OT,0.03843982791469814
2021,Rice,QB,0.08640755425101572
2021,Rice,RB,0.053747699014012995
2021,Rice,SAF,0.10453042042783262
2021,Rice,TE,0.043057747688273085
2021,Rice,WR,0.12861516213761678
2021,Rutgers,CB,0.1628313119514508
2021,Rutgers,DT,0.23069224942899408
2021,Rutgers,LB,0.1968189939343953
2021,Rutgers,OT,0.010831855650113372
2021,Rutgers,QB,0.18483547690894486
2021,Rutgers,RB,0.07331858415444517
2021,Rutgers,TE,0.055141308910423334
2021,Rutgers,WR,0.12820252049592684
2021,SMU,CB,0.1118526452689153
2021,SMU,DT,0.09623682465442368
2021,SMU,EDGE,0.12650740857856316
2021,SMU,LB,0.22561010245079166
2021,SMU,QB,0.2194656020608453
2021,SMU,RB,0.11366255960792786
2021,SMU,SAF,0.0868678901575794
2021,SMU,TE,0.060907286912561
2021,SMU,WR,0.22537278130911897
2021,San Diego State,CB,0.08642707190907568
2021,San Diego State,DT,0.11493084739282422
2021,San Diego State,LB,0.12188430796361302
2021,San Diego State,QB,0.1630480833206721
2021,San Diego State,RB,0.08918561330673212
2021,San Diego State,SAF,0.09910862798769836
2021,San Diego State,TE,0.10024037676652633
2021,San Diego State,WR,0.13287302602377937
2021,San José State,CB,0.15505049404719778
2021,San José State,DT,0.08837271408122682
2021,San José State,IOL,0.027669290230252067
2021,San José State,LB,0.1656772397066987
2021,San José State,OT,0.0952663296311324
2021,San José State,QB,0.21342922806097828
2021,San José State,RB,0.061608043593676255
2021,San José State,SAF,0.12550429787493023
2021,San José State,TE,0.06272732295226076
2021,San José State,WR,0.13622295474483673
2021,South Alabama,CB,0.11074854819718966
2021,South Alabama,DT,0.08007450032874663
2021,South Alabama,LB,0.16288399261964598
2021,South Alabama,QB,0.2740717347893845
2021,South Alabama,RB,0.07022163568523705
2021,South Alabama,SAF,0.0945446262620152
2021,South Alabama,TE,0.023254906593639907
2021,South Alabama,WR,0.12009857400665133
2021,South Carolina,CB,0.16945557754236895
2021,South Carolina,DT,0.15043055322686233
2021,South Carolina,EDGE,0.12654547372933161
2021,South Carolina,LB,0.2381102814760384
2021,South Carolina,QB,0.08571667254465612
2021,South Carolina,RB,0.1203873496357852
2021,South Carolina,SAF,0.014776667784326474
2021,South Carolina,TE,0.07891466250733697
2021,South Carolina,WR,0.13237409605687978
2021,South Florida,CB,0.13875720898591046
2021,South Florida,DT,0.1393997719807172
2021,South Florida,EDGE,0.07048473962212601
2021,South Florida,IOL,0.009456424783458792
2021,South Florida,LB,0.147611284415067
2021,South Florida,QB,0.2183552048041615
2021,South Florida,RB,0.1213865806328949
2021,South Florida,SAF,0.17905613073051568
2021,South Florida,TE,0.08775723215628438
2021,South Florida,WR,0.11221067851323342
2021,Southern Miss,CB,0.10902966311192716
2021,Southern Miss,DT,0.08975453321679845
2021,Southern Miss,EDGE,0.029518715365190358
2021,Southern Miss,LB,0.20766771423812191
2021,Southern Miss,QB,0.10382834768750261
2021,Southern Miss,RB,0.059556165111426695
2021,Southern Miss,SAF,0.06706310173673322
2021,Southern Miss,TE,0.04703552864455183
2021,Southern Miss,WR,0.12931149545165094
2021,Stanford,CB,0.16247806623736508
2021,Stanford,DT,0.15115425022465245
2021,Stanford,EDGE,0.19380865462395436
2021,Stanford,IOL,0.045883025507697954
2021,Stanford,LB,0.12633536241617152
2021,Stanford,OT,0.003596594522329764
2021,Stanford,QB,0.1611866551346297
2021,Stanford,RB,0.09616738181257883
2021,Stanford,SAF,0.14591880575205218
2021,Stanford,TE,0.07202608922439518
2021,Stanford,WR,0.1788229199474592
2021,Syracuse,CB,0.17472589108143627
2021,Syracuse,DT,0.18710203926062866
2021,Syracuse,EDGE,0.017036933082447733
2021,Syracuse,LB,0.13733630332491018
2021,Syracuse,QB,0.37107144905578865
2021,Syracuse,RB,0.1275237012861964
2021,Syracuse,SAF,0.014776667784326474
2021,Syracuse,TE,0.04554519742217601
2021,Syracuse,WR,0.13210155788916036
2021,TCU,CB,0.12132391738157733
2021,TCU,DT,0.2504959515222388
2021,TCU,EDGE,0.04226311808497885
2021,TCU,IOL,0.14998385399010586
2021,TCU,LB,0.1798638021402894
2021,TCU,OT,0.10959634601974859
2021,TCU,QB,0.3779031739750357
2021,TCU,RB,0.10141255245822013
2021,TCU,SAF,0.15218628876361892
2021,TCU,TE,0.06294862790837538
2021,TCU,WR,0.1948366869382986
2021,Temple,CB,0.1328389490029939
2021,Temple,DT,0.11541072522902933
2021,Temple,EDGE,0.07826378995345216
2021,Temple,LB,0.09373040768650863
2021,Temple,QB,0.049613817975251814
2021,Temple,RB,0.05040547216700763
2021,Temple,SAF,0.14177896000901183
2021,Temple,TE,0.1356639292327182
2021,Temple,WR,0.1921153039421886
2021,Tennessee,CB,0.2703822442661375
2021,Tennessee,DT,0.25398526976124614
2021,Tennessee,IOL,0.017036933082447733
2021,Tennessee,LB,0.15926424654975746
2021,Tennessee,QB,0.27054549185640175
2021,Tennessee,RB,0.05461617517866203
2021,Tennessee,SAF,0.014254456280390865
2021,Tennessee,TE,0.09066753372581288
2021,Tennessee,WR,0.12064217163684227
2021,Texas,CB,0.17698488777128624
2021,Texas,DT,0.15509418765035737
2021,Texas,EDGE,0.071402897245445
2021,Texas,IOL,0.02218101283982163
2021,Texas,LB,0.16767497402147313
2021,Texas,QB,0.1715281461287989
2021,Texas,RB,0.22976703179737673
2021,Texas,SAF,0.09638249590641669
2021,Texas,TE,0.12848039048724857
2021,Texas,WR,0.14022442122182102
2021,Texas A&M,CB,0.2608098037528114
2021,Texas A&M,DT,0.2099550943825612
2021,Texas A&M,EDGE,0.024642164618044155
2021,Texas A&M,LB,0.2058585910635693
2021,Texas A&M,QB,0.18342313194026338
2021,Texas A&M,RB,0.15822443106727552
2021,Texas A&M,SAF,0.026649180610582628
2021,Texas A&M,TE,0.10242271197107483
2021,Texas A&M,WR,0.1550796732707846
2021,Texas State,CB,0.11643065608298477
2021,Texas State,DT,0.1425654090508358
2021,Texas State,EDGE,0.08762250009723697
2021,Texas State,LB,0.1688114472466049
2021,Texas State,QB,0.2929544990942586
2021,Texas State,RB,0.058185674217691635
2021,Texas State,SAF,0.05891585653710857
2021,Texas State,TE,0.0355346784683032
2021,Texas State,WR,0.18203923713560616
2021,Texas Tech,CB,0.14083702531136144
2021,Texas Tech,DT,0.1657315144697381
2021,Texas Tech,EDGE,0.03690275845810018
2021,Texas Tech,LB,0.25763697062007046
2021,Texas Tech,OT,0.00461124002958549
2021,Texas Tech,QB,0.2105756448948345
2021,Texas Tech,RB,0.1374811457042227
2021,Texas Tech,TE,0.040514149129973386
2021,Texas Tech,WR,0.23721151800316725
2021,Toledo,CB,0.09463595699593134
2021,Toledo,DT,0.14444714527285954
2021,Toledo,EDGE,0.021050813343836284
2021,Toledo,LB,0.2040776622670968
2021,Toledo,QB,0.18918105282624625
2021,Toledo,RB,0.11217669295623942
2021,Toledo,SAF,0.14635218726793345
2021,Toledo,TE,0.09384170788785759
2021,Toledo,WR,0.13661307293098604
2021,Troy,CB,0.11644578850358502
2021,Troy,DT,0.14042579258880752
2021,Troy,EDGE,0.10782242257058491
2021,Troy,LB,0.2597923537186487
2021,Troy,QB,0.1469404622532237
2021,Troy,RB,0.08904588984392015
2021,Troy,SAF,0.10917843418140169
2021,Troy,TE,0.04016060954279353
2021,Troy,WR,0.1749557050404054
2021,Tulane,CB,0.2431295848991672
2021,Tulane,DT,0.10022392739798942
2021,Tulane,EDGE,0.09261093902239564
2021,Tulane,LB,0.20113556814512817
2021,Tulane,QB,0.0662219621294861
2021,Tulane,RB,0.11446568460225126
2021,Tulane,SAF,0.13981220329246086
2021,Tulane,TE,0.13079523057014775
2021,Tulane,WR,0.1559654334139708
2021,Tulsa,CB,0.08946332453336953
2021,Tulsa,DT,0.11835679391452043
2021,Tulsa,EDGE,0.023508798831747328
2021,Tulsa,IOL,0.0225032811308596
2021,Tulsa,LB,0.16459284574643393
2021,Tulsa,QB,0.13469839730262945
2021,Tulsa,RB,0.10734839246180072
2021,Tulsa,SAF,0.15954252203945996
2021,Tulsa,TE,0.047980196899398114
2021,Tulsa,WR,0.22112651963458768
2021,UAB,CB,0.2507328450554447
2021,UAB,DT,0.14317586302437327
2021,UAB,LB,0.18011989610080736
2021,UAB,QB,0.21700568603104714
2021,UAB,RB,0.10304150612649698
2021,UAB,SAF,0.1993532334586898
2021,UAB,TE,0.0982779388227816
2021,UAB,WR,0.12539813399785513
2021,UCF,CB,0.19398212275210047
2021,UCF,DT,0.19145163614746297
2021,UCF,EDGE,0.12365462314080077
2021,UCF,IOL,0.03116101160663307
2021,UCF,LB,0.1755563798724431
2021,UCF,QB,0.3673573923361781
2021,UCF,RB,0.11384891911558459
2021,UCF,SAF,0.003369482707019725
2021,UCF,TE,0.10143447710683823
2021,UCF,WR,0.1211152180471674
2021,UCLA,CB,0.16580945393455443
2021,UCLA,DT,0.14933427266628446
2021,UCLA,LB,0.1275339048296867
2021,UCLA,QB,0.3231457937555928
2021,UCLA,RB,0.11071263772739137
2021,UCLA,SAF,0.027763966924066776
2021,UCLA,TE,0.06517497361328511
2021,UCLA,WR,0.13894529420745055
2021,UConn,CB,0.11363255242475653
2021,UConn,DT,0.18761966257493645
2021,UConn,LB,0.2124668680716397
2021,UConn,QB,0.17194553467844131
2021,UConn,RB,0.10296644686456474
2021,UConn,SAF,0.02032319832166713
2021,UConn,TE,0.11972661120248977
2021,UConn,WR,0.1164533794502537
2021,UL Monroe,CB,0.1015044888699939
2021,UL Monroe,DT,0.06872997017764922
2021,UL Monroe,EDGE,0.09823620991997105
2021,UL Monroe,IOL,0.03474816917810139
2021,UL Monroe,LB,0.14878978535613327
2021,UL Monroe,OT,0.019274383337423446
2021,UL Monroe,QB,0.07102619841798899
2021,UL Monroe,RB,0.054791921462993914
2021,UL Monroe,SAF,0.12363057377454875
2021,UL Monroe,TE,0.023220920553489652
2021,UL Monroe,WR,0.14864169751965914
2021,UNLV,CB,0.07980925303879716
2021,UNLV,DT,0.08704554444900463
2021,UNLV,LB,0.12596874915381812
2021,UNLV,QB,0.15553994038409258
2021,UNLV,RB,0.13484092749203813
2021,UNLV,SAF,0.003369482707019725
2021,UNLV,TE,0.17496964913788843
2021,UNLV,WR,0.09075597565771135
2021,USC,CB,0.19657579987761825
2021,USC,DT,0.1638075883080216
2021,USC,LB,0.10972528094221566
2021,USC,QB,0.4147371582639624
2021,USC,RB,0.255333556668195
2021,USC,SAF,0.23650122134122137
2021,USC,TE,0.05722713956416196
2021,USC,WR,0.25183652993052186
2021,UTEP,CB,0.12862664866907564
2021,UTEP,DT,0.07661617088599677
2021,UTEP,EDGE,0.06951288198416881
2021,UTEP,LB,0.04337813312737132
2021,UTEP,QB,0.05493365387563139
2021,UTEP,RB,0.05832534615815793
2021,UTEP,SAF,0.05668129904548341
2021,UTEP,TE,0.04054132978590748
2021,UTEP,WR,0.12692313622805387
2021,UTSA,CB,0.11407862059284839
2021,UTSA,DT,0.2430476003886619
2021,UTSA,LB,0.21818336721679668
2021,UTSA,QB,0.2330256049283717
2021,UTSA,RB,0.1321290557241099
2021,UTSA,SAF,0.15199415653089063
2021,UTSA,TE,0.06504295031355971
2021,UTSA,WR,0.160735524371908
2021,Utah,CB,0.10294827079904074
2021,Utah,DT,0.07238310273289811
2021,Utah,EDGE,0.13968198232064183
2021,Utah,LB,0.175625085042459
2021,Utah,QB,0.34347254884279016
2021,Utah,RB,0.0728643607606059
2021,Utah,SAF,0.08522185694448738
2021,Utah,TE,0.18980940664467513
2021,Utah,WR,0.14500249166511983
2021,Utah State,CB,0.14880053866984114
2021,Utah State,DT,0.11464878334815015
2021,Utah State,EDGE,0.10393262650958625
2021,Utah State,LB,0.1447175493941243
2021,Utah State,QB,0.23865220801624715
2021,Utah State,RB,0.061594150328916755
2021,Utah State,SAF,0.10924457304626287
2021,Utah State,TE,0.0769258652152513
2021,Utah State,WR,0.174069326718007
2021,Vanderbilt,CB,0.12520820298957502
2021,Vanderbilt,DT,0.11088009573894309
2021,Vanderbilt,EDGE,0.07653280353860292
2021,Vanderbilt,LB,0.16369239654783801
2021,Vanderbilt,QB,0.14095175625112022
2021,Vanderbilt,RB,0.13199204203492718
2021,Vanderbilt,SAF,0.13896465053186866
2021,Vanderbilt,TE,0.05154408276206164
2021,Vanderbilt,WR,0.12876218049541072
2021,Virginia,CB,0.10554438512766182
2021,Virginia,DT,0.11811067397173786
2021,Virginia,EDGE,0.188988675681954
2021,Virginia,IOL,0.11751206029910916
2021,Virginia,LB,0.176328686543769
2021,Virginia,OT,0.14511181296970174
2021,Virginia,QB,0.1726247261286099
2021,Virginia,RB,0.08928844157581886
2021,Virginia,SAF,0.2582276198732334
2021,Virginia,TE,0.10796842824065483
2021,Virginia,WR,0.19995870412805167
2021,Virginia Tech,CB,0.18080338106809346
2021,Virginia Tech,DT,0.23858722782338465
2021,Virginia Tech,LB,0.23921339488630197
2021,Virginia Tech,QB,0.21727501502720714
2021,Virginia Tech,RB,0.11817001201159552
2021,Virginia Tech,SAF,0.1228114967393093
2021,Virginia Tech,TE,0.09315273161483516
2021,Virginia Tech,WR,0.20323678808786796
2021,Wake Forest,CB,0.20459618108750974
2021,Wake Forest,DT,0.19217398314338965
2021,Wake Forest,EDGE,0.025031830370324665
2021,Wake Forest,LB,0.22708990432616113
2021,Wake Forest,OT,0.015900423337158007
2021,Wake Forest,QB,0.25174434532718415
2021,Wake Forest,RB,0.105593490165899
2021,Wake Forest,SAF,0.055849316440975086
2021,Wake Forest,TE,0.050069871257246545
2021,Wake Forest,WR,0.20654837189654188
2021,Washington,CB,0.28918994448114294
2021,Washington,DT,0.19191000019860738
2021,Washington,EDGE,0.07263803157432562
2021,Washington,LB,0.21123968281725522
2021,Washington,QB,0.3413965510876116
2021,Washington,RB,0.1561872221639725
2021,Washington,SAF,0.09393789247393139
2021,Washington,TE,0.21463677494918548
2021,Washington,WR,0.17172922302924215
2021,Washington State,CB,0.22508263769769118
2021,Washington State,DT,0.12455456939071818
2021,Washington State,EDGE,0.12161265295624712
2021,Washington State,LB,0.18921771614626054
2021,Washington State,QB,0.34256363449020294
2021,Washington State,RB,0.24829157106225017
2021,Washington State,SAF,0.007065298546144614
2021,Washington State,TE,0.004506918566431551
2021,Washington State,WR,0.2641364958934437
2021,West Virginia,CB,0.06477334696652969
2021,West Virginia,DT,0.16566489341125462
2021,West Virginia,EDGE,0.032605195218081265
2021,West Virginia,LB,0.1755397467066147
2021,West Virginia,QB,0.2485597290544177
2021,West Virginia,RB,0.10040871851471128
2021,West Virginia,SAF,0.22137428550171082
2021,West Virginia,TE,0.07494579444478777
2021,West Virginia,WR,0.17553963945936088
2021,Western Kentucky,CB,0.19703316924812508
2021,Western Kentucky,DT,0.12233942495060081
2021,Western Kentucky,EDGE,0.17879438662835537
2021,Western Kentucky,LB,0.12472469479185633
2021,Western Kentucky,QB,0.10288363413840897
2021,Western Kentucky,RB,0.18041744766063667
2021,Western Kentucky,SAF,0.00887322013490185
2021,Western Kentucky,TE,0.08476801430057078
2021,Western Kentucky,WR,0.09199976616790788
2021,Western Michigan,CB,0.1220747665705542
2021,Western Michigan,DT,0.15573697789284974
2021,Western Michigan,EDGE,0.06747535840333366
2021,Western Michigan,IOL,0.11111023257879922
2021,Western Michigan,LB,0.11747878881639381
2021,Western Michigan,OT,0.008799726781697019
2021,Western Michigan,QB,0.061358433638446924
2021,Western Michigan,RB,0.08186353682212144
2021,Western Michigan,SAF,0.10481075823083519
2021,Western Michigan,TE,0.03637439587902265
2021,Western Michigan,WR,0.10991174299373982
2021,Wisconsin,CB,0.19320844739016016
2021,Wisconsin,DT,0.14019167252149378
2021,Wisconsin,EDGE,0.10982345525577782
2021,Wisconsin,LB,0.19638203247135524
2021,Wisconsin,QB,0.16423791287251138
